站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20251226160500,16.8,1001.8,12,356,9.3,0.6,10308.8
58519,20251226160500,17.0,1002.7,94,185,1.3,0.0,10002.6
58527,20251226160500,22.0,1007.3,44,137,0.5,0.9,10251.8
58600,20251226160500,15.8,1024.3,2,29,12.4,1.4,10276.9
58606,20251226160500,23.9,1013.3,24,49,6.1,1.0,10163.5
58608,20251226160500,10.4,1013.2,54,134,8.1,0.2,10392.3
58622,20251226160500,4.4,1006.8,37,57,2.1,0.9,10333.8
58626,20251226160500,12.6,1007.9,98,127,11.4,0.7,10344.7
58634,20251226160500,28.8,1009.4,28,109,3.7,0.6,10072.3
58637,20251226160500,24.8,1009.9,18,94,12.8,1.3,10285.4
58705,20251226160500,15.9,1009.7,97,334,1.5,1.2,10474.1
58715,20251226160500,13.9,1011.1,53,17,1.2,1.5,10131.7
58718,20251226160500,2.6,1000.0,94,296,6.9,0.6,10125.3
58806,20251226160500,5.9,1007.6,82,9,8.7,0.9,10470.3
58813,20251226160500,21.6,1013.9,47,87,7.6,0.8,10217.0
59092,20251226160500,29.4,1002.3,27,315,4.1,1.3,10372.5
59102,20251226160500,10.6,1006.9,15,284,3.6,1.0,10350.7
54236,20251226160500,20.8,1000.2,74,227,3.5,0.0,10313.4
54237,20251226160500,27.5,1002.0,84,353,13.4,0.9,10148.4
54243,20251226160500,26.3,1000.9,48,279,13.9,1.0,10203.1
54254,20251226160500,28.0,1006.5,3,128,1.6,1.1,10206.3
54259,20251226160500,10.5,1004.9,79,45,2.4,0.5,10288.9
54324,20251226160500,31.1,1002.9,59,38,11.6,0.1,10182.5
54326,20251226160500,5.3,1020.1,61,78,4.5,1.4,10354.0
54333,20251226160500,18.4,1014.6,78,86,12.8,0.5,10229.7
54334,20251226160500,19.7,1006.9,6,332,8.0,1.4,10221.4
54335,20251226160500,10.6,1010.2,1,208,10.8,0.5,10207.6
54337,20251226160500,17.4,1024.7,76,317,1.8,0.6,10045.8
54339,20251226160500,1.3,1001.0,26,59,11.6,0.7,10169.5
54342,20251226160500,4.7,1009.4,52,314,4.8,1.3,10168.5
54346,20251226160500,27.8,1008.5,74,97,10.2,0.0,10291.8
54349,20251226160500,6.0,1024.7,99,276,11.0,0.5,10203.4
54351,20251226160500,2.8,1013.2,40,64,9.7,1.4,10290.8
54353,20251226160500,31.6,1020.8,41,353,5.4,0.6,10097.1
54365,20251226160500,15.2,1001.0,7,133,6.0,0.8,10048.8
54452,20251226160500,31.4,1019.3,76,146,8.5,0.6,10168.3
54454,20251226160500,19.7,1018.8,61,46,14.5,1.4,10420.6
54455,20251226160500,34.5,1019.1,51,43,1.2,1.5,10353.5
54470,20251226160500,1.6,1019.0,76,101,7.3,0.0,10130.3
54471,20251226160500,3.5,1001.7,24,340,7.0,0.7,10424.2
54472,20251226160500,15.7,1001.4,35,95,14.7,0.6,10171.1
54476,20251226160500,14.5,1008.1,94,280,13.9,1.2,10083.9
54486,20251226160500,25.3,1005.8,25,112,3.9,1.4,10012.9
54493,20251226160500,6.4,1007.1,45,49,4.0,0.7,10323.0
54497,20251226160500,11.2,1016.6,4,331,3.5,0.1,10021.3
54563,20251226160500,13.5,1004.0,80,70,10.3,0.2,10228.5
54579,20251226160500,34.4,1026.2,83,138,1.2,0.0,10071.8
54584,20251226160500,10.3,1019.0,92,237,4.8,1.4,10226.1
54660,20251226160500,8.8,1019.7,65,152,3.3,0.8,10295.8
54662,20251226160500,7.0,1007.8,35,355,1.0,1.3,10273.0
50425,20251226160500,26.5,1019.9,47,189,3.3,0.0,10418.5
50434,20251226160500,9.5,1021.9,34,149,7.4,0.0,10213.9
50514,20251226160500,27.2,1001.2,14,172,5.9,1.4,10244.5
50527,20251226160500,29.2,1003.2,28,325,12.2,0.6,10087.0
50548,20251226160500,23.2,1016.0,10,57,3.9,0.9,10362.3
50603,20251226160500,17.2,1011.1,89,140,5.0,0.8,10128.0
50618,20251226160500,7.7,1011.7,27,291,0.5,1.3,10499.4
50632,20251226160500,26.4,1011.3,95,329,3.7,0.4,10492.4
50639,20251226160500,1.0,1006.2,95,164,1.8,0.0,10128.5
50727,20251226160500,15.9,1013.0,88,324,13.6,0.3,10448.1
50834,20251226160500,33.8,1008.4,89,175,11.4,1.2,10028.8
50838,20251226160500,2.1,1025.5,36,197,3.0,1.5,10235.0
50915,20251226160500,16.8,1020.1,49,40,4.8,1.1,10486.1
50924,20251226160500,31.8,1014.8,38,198,1.3,0.7,10230.1
52267,20251226160500,4.9,1022.4,18,88,12.0,0.3,10121.8
52495,20251226160500,3.4,1021.5,40,37,1.1,0.5,10375.1
52576,20251226160500,19.3,1014.9,53,11,1.5,1.4,10407.2
53068,20251226160500,26.5,1003.6,80,316,7.4,1.0,10201.4
53083,20251226160500,4.0,1003.5,51,19,7.1,0.6,10282.9
53149,20251226160500,34.1,1002.5,0,118,11.0,0.5,10442.1
53192,20251226160500,32.3,1011.7,100,87,0.6,0.0,10305.4
53195,20251226160500,7.3,1012.9,48,0,3.7,0.6,10026.8
53276,20251226160500,11.1,1001.5,70,333,11.2,1.0,10051.5
53336,20251226160500,13.3,1015.5,65,307,1.5,1.5,10417.6
53352,20251226160500,22.6,1001.7,28,179,0.4,0.3,10350.9
53362,20251226160500,1.2,1001.3,36,225,9.7,0.3,10402.6
53367,20251226160500,18.4,1012.6,19,267,6.3,0.4,10429.7
53391,20251226160500,17.6,1013.9,73,291,13.9,0.6,10079.9
53446,20251226160500,15.5,1019.9,82,123,1.3,0.4,10327.8
53463,20251226160500,26.9,1001.4,57,251,12.4,0.6,10479.4
53480,20251226160500,12.3,1008.7,10,107,14.8,1.1,10315.9
53502,20251226160500,11.3,1011.6,67,79,1.5,0.1,10112.7
53513,20251226160500,30.6,1016.0,3,143,1.6,0.1,10496.7
53529,20251226160500,23.1,1011.8,0,180,10.4,0.2,10279.6
53543,20251226160500,27.8,1017.4,61,321,1.1,0.0,10498.9
53547,20251226160500,16.1,1018.1,100,54,9.2,1.0,10102.6
53602,20251226160500,0.9,1003.7,54,185,6.7,1.0,10078.9
54012,20251226160500,23.5,1021.6,38,186,13.4,0.4,10441.6
54026,20251226160500,8.8,1009.4,22,226,7.8,0.0,10041.9
54027,20251226160500,4.1,1017.9,39,194,4.5,0.2,10363.7
54102,20251226160500,18.7,1017.8,95,228,1.5,0.0,10043.8
54115,20251226160500,23.5,1003.1,20,180,13.0,0.2,10227.8
54134,20251226160500,1.4,1007.6,33,195,8.1,0.3,10028.6
54135,20251226160500,31.1,1020.4,86,83,6.0,0.0,10283.7
54208,20251226160500,15.5,1002.5,45,234,0.0,0.5,10377.4
54213,20251226160500,21.6,1001.8,65,1,13.2,1.0,10362.3
54218,20251226160500,31.2,1000.7,64,188,11.9,1.0,10107.0
54226,20251226160500,30.0,1003.2,98,291,13.8,1.4,10178.2
53519,20251226160500,25.1,1008.2,89,326,4.5,0.2,10099.1
53612,20251226160500,19.5,1021.6,19,173,11.1,1.1,10360.1
53614,20251226160500,19.3,1005.9,55,227,4.6,0.8,10225.8
53615,20251226160500,16.7,1014.9,28,117,10.1,0.4,10298.4
53704,20251226160500,19.2,1004.3,91,333,0.3,1.1,10210.0
53705,20251226160500,24.8,1004.7,18,33,5.0,1.2,10119.4
53723,20251226160500,11.1,1023.6,35,345,7.7,0.1,10486.5
53806,20251226160500,22.4,1022.0,68,213,14.4,0.4,10436.9
53810,20251226160500,24.8,1025.5,91,12,12.9,0.3,10099.6
53817,20251226160500,8.2,1004.7,30,22,11.1,0.9,10325.0
53903,20251226160500,21.3,1002.9,60,134,11.2,0.4,10159.0
53910,20251226160500,19.0,1002.2,54,186,9.7,0.0,10125.7
51886,20251226160500,4.4,1013.8,25,112,6.9,0.6,10303.7
52602,20251226160500,10.0,1020.3,20,164,2.7,0.1,10200.4
52633,20251226160500,34.0,1008.4,91,193,10.3,0.8,10099.6
52645,20251226160500,26.6,1020.5,89,158,1.7,0.3,10091.1
52657,20251226160500,21.5,1003.8,11,101,7.2,1.0,10105.3
52707,20251226160500,9.3,1013.2,9,165,8.2,1.4,10233.3
52713,20251226160500,26.1,1003.1,40,81,7.6,0.4,10362.0
52737,20251226160500,3.1,1004.3,77,109,1.0,0.9,10366.9
52754,20251226160500,27.8,1004.9,39,315,5.7,1.1,10148.7
52765,20251226160500,28.1,1020.5,3,276,9.9,0.6,10156.0
52818,20251226160500,23.4,1018.4,90,155,8.5,1.3,10162.7
52825,20251226160500,11.3,1008.3,52,167,5.8,0.1,10237.7
52833,20251226160500,16.9,1015.2,35,209,9.6,0.3,10095.7
52836,20251226160500,0.4,1001.5,27,117,8.5,0.1,10238.9
52842,20251226160500,13.7,1007.2,8,321,13.1,1.4,10280.8
52856,20251226160500,1.8,1022.2,36,84,2.5,0.9,10425.3
52866,20251226160500,3.4,1007.7,50,235,6.5,0.7,10422.4
52868,20251226160500,11.1,1001.9,94,97,14.1,0.4,10469.1
52876,20251226160500,32.9,1025.1,79,126,8.8,1.2,10051.1
52908,20251226160500,22.1,1019.1,62,141,13.4,0.5,10052.2
52943,20251226160500,20.9,1006.8,8,175,8.0,0.4,10267.6
52955,20251226160500,29.5,1004.2,76,89,5.8,0.6,10009.4
52974,20251226160500,20.0,1007.4,92,141,3.7,0.2,10351.3
56004,20251226160500,22.7,1008.0,18,170,1.1,1.3,10389.1
56018,20251226160500,34.5,1005.3,58,147,8.6,1.4,10154.1
56021,20251226160500,16.9,1002.0,36,86,14.9,1.1,10491.6
56029,20251226160500,5.8,1013.1,37,340,14.2,0.3,10456.4
56033,20251226160500,23.2,1001.3,63,319,11.3,0.6,10029.2
56034,20251226160500,32.4,1000.2,20,142,10.8,1.1,10048.8
56043,20251226160500,34.6,1003.3,19,15,7.5,0.8,10027.4
56046,20251226160500,22.5,1005.0,93,125,13.8,1.5,10282.9
56065,20251226160500,28.2,1009.4,98,174,10.9,0.6,10498.3
56067,20251226160500,22.4,1026.3,1,300,3.7,0.2,10323.2
56125,20251226160500,24.5,1010.5,36,92,2.1,1.5,10231.3
56151,20251226160500,34.6,1008.5,70,291,4.5,0.7,10184.1
54715,20251226160500,13.5,1002.9,88,260,13.5,1.1,10475.4
54725,20251226160500,4.4,1004.1,60,8,13.1,0.8,10070.8
54727,20251226160500,32.1,1025.5,62,66,10.6,0.3,10090.6
54744,20251226160500,17.7,1018.5,83,65,7.5,1.1,10083.1
54751,20251226160500,12.3,1015.5,14,70,14.5,1.5,10466.5
54753,20251226160500,18.0,1000.2,75,157,2.4,0.5,10167.1
54764,20251226160500,0.7,1023.8,17,158,12.0,1.0,10218.5
54774,20251226160500,32.6,1010.1,93,255,0.1,0.1,10197.5
54776,20251226160500,27.8,1004.5,12,53,1.5,0.3,10308.2
54808,20251226160500,26.2,1021.6,80,43,14.9,1.1,10000.8
54823,20251226160500,17.5,1013.3,24,42,12.3,0.8,10243.1
54826,20251226160500,14.3,1009.3,25,312,5.9,0.9,10280.9
54836,20251226160500,1.2,1009.2,29,150,14.4,0.6,10285.4
54842,20251226160500,15.9,1010.2,68,72,2.8,0.6,10494.9
54843,20251226160500,27.7,1011.8,23,154,11.1,0.0,10370.1
54857,20251226160500,8.6,1007.4,92,289,9.2,0.0,10354.2
54863,20251226160500,10.1,1014.9,33,263,12.8,0.1,10120.1
54909,20251226160500,27.2,1021.5,61,4,12.4,1.0,10164.6
54916,20251226160500,10.2,1018.3,2,232,8.8,1.0,10338.9
54929,20251226160500,30.1,1012.9,66,327,11.9,1.3,10455.7
54936,20251226160500,31.1,1021.9,72,55,7.1,1.1,10196.0
54945,20251226160500,20.1,1004.8,16,216,9.5,1.4,10333.1
58034,20251226160500,31.9,1006.9,37,101,12.5,1.5,10269.5
53478,20251226160500,31.3,1008.0,64,225,9.1,0.7,10147.7
53487,20251226160500,1.0,1017.7,78,84,13.8,1.2,10145.0
53490,20251226160500,5.9,1008.3,1,341,10.6,0.6,10089.9
53564,20251226160500,25.1,1009.0,63,232,0.5,0.9,10427.3
53578,20251226160500,23.0,1018.0,65,193,13.5,1.1,10254.3
53579,20251226160500,2.6,1010.8,25,99,1.2,0.4,10493.2
53588,20251226160500,15.0,1018.3,88,172,9.2,0.3,10308.1
53594,20251226160500,5.0,1003.5,45,294,13.6,1.5,10479.5
53663,20251226160500,19.1,1014.4,29,353,5.4,0.0,10076.6
53664,20251226160500,14.1,1009.2,76,317,13.2,0.0,10284.4
53673,20251226160500,29.6,1025.8,58,137,2.9,0.9,10394.8
53687,20251226160500,2.3,1024.0,98,273,4.0,0.4,10377.8
53764,20251226160500,17.8,1020.6,66,31,9.7,0.2,10426.0
53772,20251226160500,30.3,1002.9,3,84,2.4,0.8,10317.7
53775,20251226160500,0.6,1005.2,83,323,8.2,0.1,10071.3
53787,20251226160500,6.1,1021.5,72,14,8.0,0.7,10072.1
53853,20251226160500,27.2,1011.5,69,11,0.8,1.3,10036.1
53859,20251226160500,5.7,1019.3,62,60,13.4,0.6,10382.9
53863,20251226160500,30.8,1018.3,19,285,7.2,0.3,10425.7
53868,20251226160500,30.4,1016.1,78,236,1.8,1.3,10340.1
53877,20251226160500,5.0,1021.1,29,142,3.3,0.2,10298.6
53882,20251226160500,4.1,1014.0,11,198,13.5,1.5,10062.5
53884,20251226160500,22.0,1018.5,71,218,8.3,1.1,10295.2
53959,20251226160500,0.7,1022.3,97,331,2.6,0.3,10115.6
53963,20251226160500,24.4,1009.0,15,156,1.6,1.2,10155.0
53968,20251226160500,9.9,1011.1,13,240,11.2,0.8,10422.2
53975,20251226160500,24.7,1000.4,69,247,2.6,1.0,10244.7
57052,20251226160500,16.1,1011.1,50,248,4.1,0.1,10357.9
53646,20251226160500,26.7,1006.9,27,13,13.5,0.5,10343.6
53651,20251226160500,30.1,1007.3,62,141,5.2,0.7,10474.4
53725,20251226160500,21.4,1006.2,98,283,9.8,0.4,10222.6
53735,20251226160500,32.4,1007.8,8,345,6.1,1.4,10113.9
53738,20251226160500,0.2,1004.4,5,131,14.4,0.0,10448.0
53740,20251226160500,33.1,1006.9,77,242,13.4,0.4,10011.1
53754,20251226160500,28.6,1004.1,48,132,8.5,0.1,10411.2
53845,20251226160500,33.4,1004.3,83,308,5.8,0.8,10492.6
53854,20251226160500,21.9,1020.1,98,3,9.6,1.2,10294.8
53929,20251226160500,9.2,1015.3,39,323,1.9,1.5,10471.8
53942,20251226160500,15.6,1016.8,76,294,11.6,0.2,10461.8
53948,20251226160500,30.1,1011.5,76,197,14.8,1.4,10381.2
53955,20251226160500,30.9,1007.9,33,70,10.0,0.7,10378.2
57003,20251226160500,4.8,1018.4,33,52,5.4,0.7,10079.2
57025,20251226160500,17.4,1022.4,13,130,7.2,1.0,10276.4
57028,20251226160500,34.0,1007.5,8,254,9.5,1.4,10052.3
57030,20251226160500,34.5,1015.0,35,44,4.4,1.3,10228.1
57034,20251226160500,24.7,1018.6,81,25,8.7,0.5,10431.1
57037,20251226160500,29.1,1016.1,9,275,14.1,0.2,10457.6
57046,20251226160500,1.5,1018.2,77,176,5.2,0.9,10216.5
57048,20251226160500,9.9,1022.4,30,255,8.4,0.7,10021.0
57049,20251226160500,18.1,1018.9,5,318,4.7,0.3,10202.3
57106,20251226160500,3.4,1001.6,88,28,4.9,0.3,10400.9
57124,20251226160500,14.2,1012.1,82,118,5.6,1.1,10253.3
57127,20251226160500,11.0,1010.6,57,210,10.2,1.3,10129.7
57131,20251226160500,13.9,1014.1,88,120,0.1,0.3,10139.2
57134,20251226160500,14.8,1012.6,28,205,9.9,1.1,10229.7
57140,20251226160500,20.1,1005.0,9,293,11.1,0.5,10263.1
57143,20251226160500,11.9,1021.9,73,320,4.1,1.3,10462.6
57144,20251226160500,9.5,1014.4,49,194,10.5,0.7,10067.4
57154,20251226160500,5.8,1010.6,48,139,8.5,1.4,10064.8
57211,20251226160500,18.4,1017.6,62,197,3.1,0.9,10343.1
57232,20251226160500,9.4,1025.7,76,144,10.1,0.8,10355.2
57238,20251226160500,4.2,1018.9,22,158,8.0,0.5,10110.0
57245,20251226160500,3.8,1004.8,67,208,5.5,1.1,10027.2
57343,20251226160500,29.2,1024.9,8,128,14.0,0.4,10063.5
58362,20251226160500,22.1,1021.1,90,28,11.3,0.7,10429.5
56038,20251226160500,16.6,1007.0,13,41,12.7,0.6,10407.0
56079,20251226160500,25.7,1008.9,8,77,0.7,0.2,10011.5
56144,20251226160500,16.4,1004.4,54,126,6.3,0.5,10143.1
56146,20251226160500,15.4,1014.5,72,67,6.3,1.4,10285.3
56152,20251226160500,32.8,1010.1,38,97,11.9,1.5,10094.8
56167,20251226160500,24.6,1023.1,91,175,9.0,0.8,10360.4
56172,20251226160500,25.0,1016.1,96,54,8.7,0.4,10290.6
56173,20251226160500,20.2,1004.4,68,106,9.7,0.9,10229.6
56178,20251226160500,26.2,1013.8,1,351,4.6,0.1,10098.2
56182,20251226160500,6.5,1008.3,60,43,1.2,1.1,10387.3
56187,20251226160500,0.4,1016.6,74,214,3.4,0.3,10477.6
56188,20251226160500,17.1,1007.8,1,264,0.3,1.4,10204.2
56196,20251226160500,30.0,1016.4,62,94,13.4,0.6,10222.1
56247,20251226160500,28.2,1006.8,41,300,10.3,1.5,10301.3
56251,20251226160500,21.5,1015.7,35,300,14.4,0.2,10267.5
56257,20251226160500,28.0,1017.3,69,164,6.9,0.9,10171.0
56287,20251226160500,32.2,1015.1,10,194,12.0,1.5,10177.6
56357,20251226160500,10.6,1010.6,79,119,1.6,1.1,10393.0
56374,20251226160500,16.9,1005.4,41,257,14.1,1.3,10159.6
56385,20251226160500,28.7,1014.2,57,320,13.3,1.5,10208.3
56386,20251226160500,25.2,1020.2,75,56,13.4,1.4,10005.6
56459,20251226160500,15.6,1008.8,4,283,4.6,0.0,10344.8
56462,20251226160500,31.4,1001.9,35,234,7.5,1.5,10146.0
56475,20251226160500,11.8,1013.7,48,336,4.2,1.5,10084.5
56479,20251226160500,12.7,1017.9,57,99,13.7,0.4,10152.3
56485,20251226160500,32.3,1020.9,86,29,8.0,0.7,10241.3
56492,20251226160500,7.8,1024.5,26,353,7.6,0.7,10472.5
56565,20251226160500,20.1,1018.1,32,119,14.5,1.4,10369.6
56571,20251226160500,33.7,1014.8,39,144,11.0,1.1,10213.1
56666,20251226160500,34.9,1018.3,19,322,14.0,1.1,10121.3
56671,20251226160500,32.2,1023.1,85,180,0.3,0.2,10366.0
57206,20251226160500,27.9,1026.3,7,50,14.9,1.4,10037.1
57237,20251226160500,4.4,1013.7,42,204,11.6,0.0,10394.9
57306,20251226160500,7.8,1012.9,65,337,5.7,1.4,10424.8
57313,20251226160500,34.9,1000.3,38,183,12.1,0.2,10123.7
57314,20251226160500,27.6,1005.5,89,135,10.5,0.2,10393.3
57328,20251226160500,10.4,1004.4,48,300,8.7,1.1,10015.6
57405,20251226160500,10.5,1006.1,88,53,5.0,0.5,10085.2
57411,20251226160500,15.7,1006.6,64,169,14.1,1.1,10257.8
57503,20251226160500,16.2,1023.4,71,10,13.1,1.4,10316.6
57604,20251226160500,13.6,1003.3,32,122,0.2,1.3,10323.3
57608,20251226160500,29.1,1002.9,25,36,5.0,1.2,10111.6
54525,20251226160500,0.0,1002.9,15,200,8.0,0.0,10440.2
54527,20251226160500,2.2,1014.6,32,236,0.0,0.6,10334.3
54623,20251226160500,13.3,1004.9,91,119,2.4,0.3,10339.7
55228,20251226160500,32.6,1000.1,19,130,13.0,0.6,10441.1
55248,20251226160500,13.3,1023.7,76,145,10.1,1.5,10294.3
55279,20251226160500,33.4,1007.0,13,298,7.6,1.2,10286.6
55294,20251226160500,2.8,1015.8,52,251,8.4,1.4,10149.5
55299,20251226160500,10.8,1012.3,39,126,4.9,1.0,10139.6
55437,20251226160500,18.1,1024.0,94,14,13.9,1.5,10280.3
55472,20251226160500,29.1,1022.6,0,47,1.8,0.4,10307.9
55493,20251226160500,14.4,1010.7,42,64,13.0,0.5,10381.6
55569,20251226160500,1.6,1018.1,26,314,12.6,0.8,10065.0
55578,20251226160500,27.5,1008.3,57,286,0.0,0.8,10077.9
55585,20251226160500,13.9,1018.9,96,102,8.7,1.4,10233.0
55591,20251226160500,30.6,1004.5,32,102,3.4,0.6,10237.5
55598,20251226160500,21.4,1005.3,8,340,5.6,0.8,10151.9
55655,20251226160500,13.2,1020.8,74,87,1.1,0.0,10480.2
55664,20251226160500,31.1,1014.7,98,31,0.3,1.5,10073.4
55680,20251226160500,9.0,1013.8,89,136,8.0,0.1,10377.7
55681,20251226160500,21.5,1020.7,26,151,7.0,0.8,10015.4
55690,20251226160500,12.8,1010.0,59,330,8.1,0.1,10133.6
55696,20251226160500,29.2,1001.6,18,156,11.3,0.9,10245.9
55773,20251226160500,21.6,1003.6,66,349,8.1,0.3,10397.4
56106,20251226160500,11.3,1002.2,37,290,1.4,0.2,10317.6
56116,20251226160500,8.7,1003.5,87,15,1.7,0.8,10392.3
56137,20251226160500,19.8,1023.4,68,33,12.5,1.0,10263.5
56202,20251226160500,34.1,1000.2,36,69,5.3,0.0,10052.6
56223,20251226160500,23.6,1007.8,42,331,8.5,1.2,10261.7
56227,20251226160500,5.1,1015.5,39,108,6.0,1.4,10250.1
56312,20251226160500,22.7,1016.8,42,258,12.4,0.1,10127.2
56331,20251226160500,20.0,1015.8,99,113,3.0,0.8,10330.0
56434,20251226160500,33.5,1002.7,3,73,9.0,0.9,10024.2
51053,20251226160500,22.7,1021.7,75,11,1.2,1.0,10402.5
51059,20251226160500,27.2,1014.9,81,172,6.5,0.9,10488.2
51060,20251226160500,33.9,1021.0,88,251,1.5,0.9,10156.8
51068,20251226160500,4.7,1004.3,79,164,0.7,0.4,10230.1
51076,20251226160500,0.0,1019.7,51,107,0.4,0.4,10234.5
51087,20251226160500,26.9,1000.0,70,13,8.5,0.9,10335.6
51133,20251226160500,15.0,1002.8,87,301,2.0,0.8,10019.6
51156,20251226160500,23.5,1014.1,6,132,2.6,0.8,10201.5
51186,20251226160500,23.4,1009.8,92,154,4.5,0.6,10230.2
51232,20251226160500,5.2,1007.2,32,291,0.3,1.0,10340.0
51238,20251226160500,23.8,1002.7,45,230,14.0,0.1,10460.5
51241,20251226160500,31.0,1012.9,8,217,13.5,1.0,10438.7
51243,20251226160500,21.4,1024.5,36,98,7.9,1.0,10394.9
51288,20251226160500,22.6,1022.8,33,188,3.7,1.3,10432.8
51330,20251226160500,34.0,1015.8,69,300,5.1,0.2,10064.4
51334,20251226160500,34.3,1006.9,60,126,14.3,0.2,10074.5
51346,20251226160500,22.9,1012.5,52,223,1.1,1.0,10163.3
51358,20251226160500,4.2,1002.9,21,78,9.4,0.6,10316.2
51365,20251226160500,28.1,1001.9,30,262,8.9,0.2,10069.5
51367,20251226160500,34.2,1014.9,44,128,6.4,1.1,10449.3
51379,20251226160500,25.7,1005.3,50,238,1.4,0.2,10169.2
51431,20251226160500,32.7,1014.6,11,39,3.2,0.3,10484.8
51433,20251226160500,27.6,1004.3,66,129,4.4,1.1,10114.8
51437,20251226160500,8.3,1024.6,85,56,4.6,1.5,10031.3
51463,20251226160500,6.0,1000.1,90,159,14.9,0.3,10047.4
51467,20251226160500,16.5,1026.1,70,82,6.7,1.0,10328.6
51469,20251226160500,24.9,1012.1,38,37,7.1,0.7,10460.0
51470,20251226160500,21.5,1025.5,18,39,12.2,0.0,10402.3
51477,20251226160500,32.0,1015.3,32,292,2.1,1.3,10329.6
51495,20251226160500,7.2,1026.4,94,258,6.0,1.3,10350.8
51526,20251226160500,12.9,1005.8,24,30,6.6,1.3,10281.5
51542,20251226160500,28.8,1000.5,95,185,5.3,0.8,10076.4
51567,20251226160500,22.7,1004.8,58,169,10.3,0.6,10316.7
51573,20251226160500,17.4,1014.9,61,16,14.4,1.0,10489.8
51581,20251226160500,10.6,1008.9,67,316,14.4,1.3,10098.0
51628,20251226160500,1.2,1021.6,31,302,3.8,0.0,10461.9
51633,20251226160500,4.3,1014.4,16,92,12.2,0.0,10367.5
51639,20251226160500,22.5,1009.9,60,199,0.6,1.1,10438.0
51642,20251226160500,0.2,1007.2,91,128,9.6,0.9,10353.8
51644,20251226160500,24.2,1008.9,67,164,12.2,1.3,10009.8
51655,20251226160500,21.2,1016.9,49,356,11.3,1.1,10361.0
51656,20251226160500,33.7,1020.2,73,92,0.4,0.0,10136.3
51701,20251226160500,11.0,1021.1,9,2,13.0,0.4,10212.0
51704,20251226160500,22.8,1008.2,75,30,11.3,1.4,10072.0
51705,20251226160500,18.7,1009.6,27,290,10.2,0.9,10285.8
51709,20251226160500,26.7,1012.5,87,314,1.0,1.2,10271.6
51711,20251226160500,26.4,1013.3,43,54,13.6,1.1,10231.3
51716,20251226160500,11.7,1016.8,70,357,13.7,0.9,10007.7
51720,20251226160500,20.1,1007.4,41,20,5.2,1.3,10383.8
51730,20251226160500,10.4,1008.2,81,143,11.2,0.3,10300.4
51747,20251226160500,2.4,1010.5,0,68,12.0,0.8,10476.7
51765,20251226160500,15.7,1005.3,31,6,0.6,1.3,10271.8
51777,20251226160500,34.5,1011.0,79,146,7.0,1.4,10159.3
51804,20251226160500,12.4,1021.3,12,51,0.5,1.0,10065.3
51810,20251226160500,2.0,1017.2,36,134,4.4,0.3,10025.2
51811,20251226160500,11.5,1011.3,32,54,2.8,0.0,10168.6
51818,20251226160500,18.6,1011.6,3,101,7.1,1.5,10394.2
51828,20251226160500,4.3,1012.8,24,90,13.9,1.2,10239.4
51839,20251226160500,14.6,1006.5,68,6,14.9,1.1,10265.3
51855,20251226160500,29.6,1005.6,0,73,3.1,1.3,10170.5
51931,20251226160500,11.1,1002.8,52,167,12.6,0.2,10331.9
52101,20251226160500,10.0,1011.4,69,135,0.5,1.1,10015.9
52112,20251226160500,14.4,1007.5,38,250,6.2,1.4,10430.8
52118,20251226160500,16.4,1000.0,57,210,13.8,0.6,10194.5
52203,20251226160500,16.9,1003.1,55,310,2.5,0.5,10143.5
52313,20251226160500,0.3,1003.4,4,153,0.9,1.4,10315.7
56444,20251226160500,26.4,1026.2,73,248,13.2,0.9,10007.3
56533,20251226160500,14.6,1018.2,24,90,2.2,0.1,10077.4
56543,20251226160500,31.1,1017.0,67,52,2.7,0.1,10188.4
56548,20251226160500,25.4,1018.0,88,127,13.0,1.0,10360.6
56586,20251226160500,4.1,1021.0,75,175,7.7,0.4,10048.4
56643,20251226160500,26.1,1024.8,33,117,7.2,1.3,10342.2
56651,20251226160500,24.5,1003.7,43,158,11.8,1.2,10262.5
56664,20251226160500,34.7,1024.5,35,61,5.6,1.4,10202.2
56684,20251226160500,28.8,1018.9,13,129,8.1,1.5,10262.1
56739,20251226160500,11.0,1004.3,83,193,13.1,0.8,10051.6
56748,20251226160500,0.4,1002.2,34,51,1.0,0.3,10274.1
56751,20251226160500,3.0,1010.6,11,347,2.9,0.9,10414.7
56763,20251226160500,8.5,1001.4,41,315,1.5,0.2,10203.2
56768,20251226160500,9.9,1020.8,57,149,2.1,1.1,10050.3
56778,20251226160500,25.5,1001.0,100,221,11.5,0.5,10105.0
56786,20251226160500,32.7,1000.9,65,87,9.8,0.4,10347.1
56838,20251226160500,22.7,1015.5,22,54,14.6,0.6,10102.6
56856,20251226160500,31.2,1024.9,18,93,13.0,0.9,10142.1
56872,20251226160500,0.1,1023.6,33,198,5.1,0.7,10475.2
56875,20251226160500,11.8,1018.3,26,245,1.5,1.2,10101.1
56886,20251226160500,26.3,1011.2,84,82,2.2,0.0,10064.4
56946,20251226160500,31.9,1000.7,6,263,4.3,0.6,10308.0
56950,20251226160500,12.3,1020.5,87,17,7.1,0.0,10269.0
56951,20251226160500,12.4,1014.2,5,123,5.8,1.4,10044.3
56954,20251226160500,27.3,1001.3,13,238,14.0,0.3,10085.5
