站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20251226141600,21.0,1012.0,67,154,3.0,0.6,10387.3
58519,20251226141600,14.3,1011.8,90,100,10.4,1.3,10389.9
58527,20251226141600,14.2,1023.4,60,242,8.9,1.1,10257.8
58600,20251226141600,1.2,1001.3,12,62,11.8,1.0,10274.7
58606,20251226141600,14.3,1018.0,49,5,11.1,0.2,10153.1
58608,20251226141600,19.1,1008.4,14,177,3.2,0.9,10206.5
58622,20251226141600,18.9,1002.4,96,211,9.0,1.3,10340.0
58626,20251226141600,27.9,1008.1,68,234,11.9,1.3,10201.8
58634,20251226141600,3.9,1009.0,43,144,1.5,1.5,10053.4
58637,20251226141600,32.8,1019.5,50,350,2.9,0.3,10058.7
58705,20251226141600,16.4,1008.4,40,115,5.3,0.5,10484.7
58715,20251226141600,19.4,1005.2,8,15,5.3,0.7,10243.4
58718,20251226141600,7.5,1005.5,42,146,14.0,0.2,10410.7
58806,20251226141600,10.8,1003.0,18,146,13.1,1.5,10290.6
58813,20251226141600,6.2,1015.5,11,86,10.1,0.4,10106.5
59092,20251226141600,25.7,1020.5,29,21,11.2,0.2,10124.0
59102,20251226141600,21.8,1012.0,97,345,9.6,0.0,10234.2
54236,20251226141600,18.8,1016.0,72,106,2.5,1.5,10447.8
54237,20251226141600,25.8,1003.0,23,211,2.3,1.3,10067.9
54243,20251226141600,32.4,1010.5,57,331,0.2,0.2,10101.9
54254,20251226141600,21.7,1024.7,16,47,12.2,1.1,10427.5
54259,20251226141600,12.0,1008.9,100,71,4.1,1.0,10360.6
54324,20251226141600,31.6,1011.4,81,327,11.2,0.4,10058.3
54326,20251226141600,18.5,1025.7,38,161,7.4,1.4,10053.6
54333,20251226141600,12.8,1005.0,73,355,14.2,1.0,10123.9
54334,20251226141600,26.6,1010.5,46,9,7.4,0.6,10286.1
54335,20251226141600,31.5,1002.8,28,54,4.7,0.0,10205.2
54337,20251226141600,10.9,1007.2,1,106,8.9,1.0,10349.0
54339,20251226141600,26.5,1018.6,23,163,12.6,0.6,10449.5
54342,20251226141600,22.0,1023.8,99,156,14.8,0.4,10498.7
54346,20251226141600,27.5,1024.5,42,300,13.8,1.5,10213.9
54349,20251226141600,33.5,1026.3,53,157,13.5,0.6,10399.8
54351,20251226141600,17.6,1016.2,93,311,14.8,0.4,10143.2
54353,20251226141600,12.6,1017.7,23,316,3.0,0.3,10481.7
54365,20251226141600,28.0,1006.7,40,145,5.7,1.1,10396.3
54452,20251226141600,14.5,1010.5,23,102,7.3,0.8,10232.7
54454,20251226141600,25.8,1023.7,95,124,6.9,0.6,10226.9
54455,20251226141600,1.9,1012.1,92,77,4.0,1.5,10242.4
54470,20251226141600,17.0,1000.1,95,52,14.3,0.8,10338.5
54471,20251226141600,25.2,1001.3,88,349,11.4,1.2,10463.4
54472,20251226141600,23.7,1015.3,15,36,11.1,1.0,10255.2
54476,20251226141600,33.2,1010.8,54,52,1.6,0.2,10440.2
54486,20251226141600,0.6,1022.2,100,28,6.4,0.5,10159.3
54493,20251226141600,0.9,1003.7,61,264,0.0,0.2,10410.5
54497,20251226141600,21.4,1011.4,32,62,8.7,0.9,10374.4
54563,20251226141600,34.8,1001.5,63,153,8.0,1.4,10467.6
54579,20251226141600,14.8,1000.0,82,234,9.0,0.9,10115.7
54584,20251226141600,0.6,1013.8,7,307,7.7,0.5,10124.0
54660,20251226141600,32.8,1026.3,99,42,5.9,1.0,10403.5
54662,20251226141600,19.6,1004.0,34,97,11.1,1.3,10350.8
50425,20251226141600,4.3,1011.2,25,92,5.0,1.3,10118.1
50434,20251226141600,9.0,1003.1,70,196,0.1,0.4,10316.1
50514,20251226141600,7.9,1013.7,75,149,8.5,1.2,10060.5
50527,20251226141600,4.6,1016.4,95,275,14.2,0.2,10270.9
50548,20251226141600,5.5,1014.6,74,68,11.1,1.3,10243.1
50603,20251226141600,16.1,1007.2,67,173,9.3,1.2,10253.3
50618,20251226141600,34.7,1020.6,56,248,14.5,0.3,10342.1
50632,20251226141600,13.3,1017.0,86,299,14.2,0.4,10394.9
50639,20251226141600,28.4,1014.4,96,169,12.0,0.8,10111.1
50727,20251226141600,18.1,1004.7,71,24,14.0,1.3,10260.9
50834,20251226141600,33.5,1012.0,29,64,2.3,0.7,10089.1
50838,20251226141600,21.8,1010.8,92,301,13.4,0.2,10346.3
50915,20251226141600,12.6,1012.2,65,312,7.1,0.2,10103.7
50924,20251226141600,24.4,1016.8,69,205,0.8,0.4,10026.7
52267,20251226141600,25.0,1025.0,72,57,4.0,0.2,10011.6
52495,20251226141600,1.3,1014.3,50,254,6.1,0.0,10266.7
52576,20251226141600,29.7,1004.3,18,125,6.0,1.2,10485.1
53068,20251226141600,3.4,1001.3,79,218,1.8,1.3,10043.6
53083,20251226141600,12.6,1009.1,90,128,5.9,0.9,10024.0
53149,20251226141600,5.1,1014.5,19,177,10.0,1.4,10445.4
53192,20251226141600,16.3,1016.7,22,213,4.2,1.5,10357.5
53195,20251226141600,0.3,1006.4,79,167,7.7,1.4,10297.5
53276,20251226141600,34.7,1013.9,15,354,2.3,0.6,10148.5
53336,20251226141600,3.4,1017.2,88,285,1.4,0.0,10007.8
53352,20251226141600,21.6,1025.9,97,221,0.1,0.0,10440.0
53362,20251226141600,19.6,1005.7,24,191,12.6,1.3,10197.8
53367,20251226141600,30.5,1024.2,32,132,14.7,0.7,10165.1
53391,20251226141600,7.2,1023.9,24,116,2.8,1.3,10008.6
53446,20251226141600,9.4,1019.3,85,252,0.7,0.5,10018.9
53463,20251226141600,6.0,1011.3,67,336,14.2,0.1,10321.2
53480,20251226141600,21.8,1005.8,89,65,2.6,0.4,10110.5
53502,20251226141600,32.5,1008.6,28,237,6.5,0.5,10374.0
53513,20251226141600,14.6,1015.6,22,52,6.9,1.0,10159.5
53529,20251226141600,7.8,1016.4,16,0,8.7,1.5,10110.9
53543,20251226141600,23.0,1004.0,34,40,0.3,0.6,10181.9
53547,20251226141600,32.9,1022.2,40,306,4.8,0.4,10379.5
53602,20251226141600,31.6,1021.0,55,214,11.1,0.3,10412.7
54012,20251226141600,3.2,1021.0,17,52,13.9,1.4,10018.4
54026,20251226141600,32.9,1023.2,11,141,6.7,0.6,10001.3
54027,20251226141600,2.2,1016.1,12,24,3.0,1.5,10173.4
54102,20251226141600,13.1,1017.1,86,117,2.8,1.0,10236.6
54115,20251226141600,19.1,1026.0,24,153,7.3,0.9,10289.1
54134,20251226141600,16.2,1011.5,91,243,14.7,1.5,10248.7
54135,20251226141600,26.6,1020.3,31,299,6.9,1.3,10125.6
54208,20251226141600,15.1,1016.7,24,12,2.5,1.5,10251.8
54213,20251226141600,10.3,1019.5,67,34,11.7,1.0,10293.6
54218,20251226141600,24.0,1021.7,33,275,9.2,0.1,10290.3
54226,20251226141600,34.2,1020.0,9,220,9.3,1.3,10170.7
53519,20251226141600,31.4,1019.2,30,6,4.1,0.0,10182.2
53612,20251226141600,21.6,1025.9,8,239,1.1,0.8,10086.2
53614,20251226141600,27.9,1020.7,35,131,9.1,1.2,10098.8
53615,20251226141600,23.6,1010.7,99,40,8.2,0.4,10441.2
53704,20251226141600,12.6,1002.7,38,322,13.9,1.4,10096.7
53705,20251226141600,13.1,1006.1,67,59,5.6,1.5,10069.5
53723,20251226141600,6.7,1022.1,20,8,1.6,0.9,10249.2
53806,20251226141600,20.7,1016.7,25,215,6.1,1.5,10168.6
53810,20251226141600,4.4,1001.2,17,342,6.6,0.0,10154.3
53817,20251226141600,30.6,1011.6,34,259,8.5,0.4,10030.6
53903,20251226141600,29.1,1023.1,43,50,10.2,0.6,10292.1
53910,20251226141600,22.0,1019.1,17,300,13.8,0.1,10145.1
51886,20251226141600,30.0,1021.3,42,306,11.2,0.7,10322.5
52602,20251226141600,27.9,1022.1,15,257,2.9,0.9,10067.2
52633,20251226141600,6.6,1008.2,21,29,2.8,1.2,10090.5
52645,20251226141600,13.3,1007.7,0,23,9.5,0.2,10149.3
52657,20251226141600,8.3,1022.4,57,5,4.2,1.0,10030.2
52707,20251226141600,10.7,1020.2,19,146,6.8,0.8,10392.8
52713,20251226141600,14.9,1018.9,10,16,14.7,0.1,10497.4
52737,20251226141600,17.7,1012.8,55,170,6.7,0.8,10105.9
52754,20251226141600,26.2,1011.8,7,358,7.8,0.4,10460.5
52765,20251226141600,17.2,1024.3,52,139,1.5,0.2,10010.9
52818,20251226141600,3.5,1021.3,81,157,10.8,1.5,10128.6
52825,20251226141600,10.7,1013.6,60,226,0.6,0.0,10463.7
52833,20251226141600,2.4,1024.1,85,86,9.7,1.2,10204.1
52836,20251226141600,7.5,1008.8,55,339,11.3,0.3,10080.0
52842,20251226141600,8.1,1023.9,8,166,11.8,0.5,10161.6
52856,20251226141600,27.8,1008.4,13,127,4.7,0.3,10054.5
52866,20251226141600,10.4,1026.2,31,98,7.3,0.5,10329.3
52868,20251226141600,27.0,1005.8,53,7,14.3,1.3,10185.7
52876,20251226141600,30.6,1008.4,42,257,2.3,1.4,10112.7
52908,20251226141600,34.3,1008.9,38,313,10.4,0.4,10042.2
52943,20251226141600,20.1,1026.4,17,137,2.8,0.0,10280.9
52955,20251226141600,5.3,1015.5,17,76,1.0,0.9,10105.0
52974,20251226141600,10.3,1003.9,54,221,14.8,0.8,10363.6
56004,20251226141600,22.3,1017.8,79,289,0.2,1.0,10173.9
56018,20251226141600,25.8,1025.5,72,152,0.1,0.5,10247.6
56021,20251226141600,28.1,1011.8,81,85,10.3,0.9,10216.0
56029,20251226141600,26.5,1000.5,75,318,5.4,0.3,10207.1
56033,20251226141600,25.2,1005.2,17,177,5.2,0.2,10393.7
56034,20251226141600,10.5,1006.9,30,175,10.5,0.8,10086.7
56043,20251226141600,10.8,1000.1,65,120,14.6,0.6,10365.9
56046,20251226141600,10.0,1020.7,89,265,13.7,1.0,10310.8
56065,20251226141600,9.1,1009.8,52,175,1.3,0.7,10015.7
56067,20251226141600,31.5,1018.7,32,112,11.1,0.8,10241.2
56125,20251226141600,6.8,1020.2,63,217,5.3,0.8,10259.1
56151,20251226141600,30.1,1005.0,41,133,3.9,0.4,10192.6
54715,20251226141600,7.6,1007.3,67,7,1.2,1.1,10020.9
54725,20251226141600,7.7,1014.2,29,352,3.1,1.0,10424.5
54727,20251226141600,29.2,1026.0,71,73,8.2,0.8,10209.3
54744,20251226141600,18.7,1003.9,52,78,11.1,0.9,10131.0
54751,20251226141600,0.1,1019.2,83,27,6.7,1.0,10117.6
54753,20251226141600,8.1,1015.1,44,148,13.3,0.0,10426.7
54764,20251226141600,26.4,1026.1,51,178,7.8,0.7,10135.8
54774,20251226141600,16.0,1012.7,84,189,8.8,0.8,10211.1
54776,20251226141600,15.0,1024.0,39,141,3.2,0.3,10106.0
54808,20251226141600,15.2,1010.6,83,313,12.2,1.3,10192.3
54823,20251226141600,10.7,1001.9,75,51,4.8,0.1,10176.6
54826,20251226141600,2.6,1026.2,65,339,9.1,0.6,10456.4
54836,20251226141600,28.0,1013.0,95,200,8.0,0.4,10326.1
54842,20251226141600,26.5,1012.3,64,257,8.6,0.9,10349.2
54843,20251226141600,30.8,1015.9,34,335,2.5,0.3,10018.3
54857,20251226141600,17.5,1011.3,32,312,10.2,0.9,10069.7
54863,20251226141600,24.4,1002.5,98,44,14.0,0.0,10200.5
54909,20251226141600,32.1,1010.0,61,206,4.6,0.6,10365.6
54916,20251226141600,33.2,1001.2,65,63,13.3,1.0,10147.9
54929,20251226141600,1.1,1003.3,24,156,10.4,0.9,10157.8
54936,20251226141600,20.6,1013.7,13,122,4.7,1.1,10121.0
54945,20251226141600,19.0,1025.6,0,63,6.3,1.1,10230.1
58034,20251226141600,5.9,1001.6,14,204,12.3,0.5,10195.1
53478,20251226141600,10.7,1010.5,25,48,1.1,1.0,10099.4
53487,20251226141600,31.7,1018.2,99,125,7.9,0.0,10114.8
53490,20251226141600,27.9,1005.0,56,119,7.8,0.1,10151.2
53564,20251226141600,24.2,1002.7,34,153,13.8,0.7,10326.8
53578,20251226141600,31.4,1019.6,22,263,7.4,1.0,10231.3
53579,20251226141600,13.7,1002.7,24,64,12.0,0.4,10399.0
53588,20251226141600,4.9,1022.0,54,108,12.0,0.4,10148.5
53594,20251226141600,5.1,1009.7,26,205,1.9,0.4,10169.7
53663,20251226141600,25.8,1011.5,13,232,2.4,1.2,10005.5
53664,20251226141600,24.8,1026.0,59,205,12.5,0.9,10154.2
53673,20251226141600,29.5,1010.1,46,256,6.1,0.0,10234.3
53687,20251226141600,3.3,1004.0,71,34,0.7,0.2,10113.1
53764,20251226141600,2.6,1019.1,51,266,5.4,0.2,10189.7
53772,20251226141600,17.8,1001.6,45,198,0.9,1.5,10094.7
53775,20251226141600,23.4,1004.2,45,251,7.3,1.0,10078.7
53787,20251226141600,23.6,1024.7,31,269,6.2,0.9,10322.1
53853,20251226141600,22.1,1016.8,89,58,13.9,0.5,10006.0
53859,20251226141600,24.5,1000.7,95,293,13.4,0.8,10069.9
53863,20251226141600,14.3,1024.2,91,299,3.9,0.6,10320.8
53868,20251226141600,21.4,1019.2,66,50,7.1,1.0,10460.1
53877,20251226141600,3.6,1020.7,90,97,9.0,0.7,10172.4
53882,20251226141600,3.1,1023.5,0,227,14.8,0.7,10359.3
53884,20251226141600,18.4,1005.6,59,237,14.3,0.2,10431.9
53959,20251226141600,18.2,1011.1,31,8,1.0,1.5,10468.1
53963,20251226141600,18.1,1022.6,35,327,4.8,0.9,10418.7
53968,20251226141600,4.0,1010.3,51,74,1.1,0.4,10251.9
53975,20251226141600,5.9,1015.6,96,163,0.3,0.9,10193.4
57052,20251226141600,24.6,1016.0,9,291,9.3,1.4,10397.1
53646,20251226141600,5.3,1011.4,78,124,7.1,0.0,10367.5
53651,20251226141600,7.1,1018.8,17,54,12.4,0.9,10339.8
53725,20251226141600,3.5,1023.1,65,136,4.7,0.2,10307.7
53735,20251226141600,0.2,1017.2,56,159,0.4,0.3,10197.5
53738,20251226141600,24.7,1016.3,86,260,10.4,1.1,10181.9
53740,20251226141600,22.5,1026.0,69,129,10.1,0.9,10076.2
53754,20251226141600,32.5,1004.3,85,22,11.9,0.4,10299.6
53845,20251226141600,31.8,1022.4,35,231,10.8,0.4,10401.4
53854,20251226141600,16.2,1022.0,3,239,5.0,0.5,10207.2
53929,20251226141600,15.4,1011.1,79,52,5.6,0.8,10278.8
53942,20251226141600,5.9,1015.3,19,216,14.1,1.1,10094.0
53948,20251226141600,26.2,1021.0,76,80,9.1,0.5,10199.7
53955,20251226141600,5.0,1016.7,51,154,2.4,1.3,10206.9
57003,20251226141600,32.4,1008.5,16,199,10.6,0.1,10308.6
57025,20251226141600,6.4,1022.9,95,34,3.2,1.2,10379.9
57028,20251226141600,12.5,1022.4,83,199,13.6,1.3,10359.2
57030,20251226141600,27.9,1005.3,61,171,9.2,1.2,10194.9
57034,20251226141600,11.7,1019.8,70,101,12.3,1.3,10171.6
57037,20251226141600,23.1,1003.5,18,105,1.9,1.5,10281.3
57046,20251226141600,10.3,1009.7,65,110,5.8,1.5,10098.2
57048,20251226141600,4.4,1006.2,72,84,8.7,1.1,10455.8
57049,20251226141600,33.0,1016.3,52,289,14.6,1.3,10071.1
57106,20251226141600,27.1,1023.7,44,32,13.4,0.2,10407.4
57124,20251226141600,25.5,1014.4,25,0,4.1,1.1,10364.7
57127,20251226141600,0.0,1018.4,95,16,1.8,1.5,10499.7
57131,20251226141600,30.8,1020.8,42,98,9.1,0.1,10070.2
57134,20251226141600,28.9,1010.6,82,340,10.0,1.2,10093.7
57140,20251226141600,23.4,1012.1,33,79,6.5,1.0,10076.9
57143,20251226141600,15.8,1022.2,77,70,0.3,0.8,10449.4
57144,20251226141600,17.4,1002.9,15,172,13.4,0.7,10111.1
57154,20251226141600,7.5,1016.7,68,154,6.0,0.2,10341.4
57211,20251226141600,11.0,1022.5,58,206,12.6,0.8,10248.5
57232,20251226141600,9.3,1022.3,25,101,4.8,0.9,10349.7
57238,20251226141600,10.3,1008.0,51,117,4.6,0.6,10250.9
57245,20251226141600,28.1,1018.9,81,8,1.1,0.0,10424.0
57343,20251226141600,17.3,1003.3,18,313,2.0,1.2,10024.1
58362,20251226141600,24.6,1011.9,86,351,5.4,0.0,10031.8
56038,20251226141600,25.4,1022.7,73,78,2.4,1.1,10261.1
56079,20251226141600,2.0,1015.4,13,213,10.0,0.4,10224.1
56144,20251226141600,31.3,1018.8,38,166,0.8,0.2,10271.4
56146,20251226141600,27.8,1024.9,84,346,4.0,0.2,10060.1
56152,20251226141600,29.7,1024.6,16,263,11.5,1.4,10228.3
56167,20251226141600,4.1,1003.3,60,103,8.7,1.4,10455.0
56172,20251226141600,23.9,1024.0,84,282,5.3,1.2,10455.8
56173,20251226141600,6.3,1001.8,81,321,9.3,1.3,10402.5
56178,20251226141600,33.5,1022.6,5,32,5.9,0.2,10150.9
56182,20251226141600,32.6,1023.9,86,177,12.7,1.4,10291.5
56187,20251226141600,16.7,1009.2,0,176,8.5,0.1,10384.0
56188,20251226141600,33.8,1006.4,1,94,10.7,1.1,10053.8
56196,20251226141600,5.2,1003.5,99,288,10.2,1.5,10279.6
56247,20251226141600,31.1,1010.7,91,358,3.1,1.4,10153.8
56251,20251226141600,16.1,1000.6,69,88,7.1,1.4,10229.9
56257,20251226141600,25.8,1025.3,72,286,2.4,1.5,10267.6
56287,20251226141600,13.4,1005.6,84,256,12.6,0.7,10489.8
56357,20251226141600,13.0,1022.7,32,52,13.0,0.9,10297.3
56374,20251226141600,1.3,1024.7,62,4,4.6,0.2,10344.1
56385,20251226141600,11.9,1012.2,95,77,9.6,0.8,10454.6
56386,20251226141600,7.0,1022.0,19,4,14.1,1.2,10246.4
56459,20251226141600,7.0,1026.0,47,270,1.9,0.6,10016.1
56462,20251226141600,34.9,1013.1,15,123,6.3,1.4,10443.0
56475,20251226141600,6.1,1018.0,69,240,2.2,0.9,10142.7
56479,20251226141600,26.8,1000.0,29,269,1.1,0.9,10184.6
56485,20251226141600,25.4,1021.4,29,246,13.6,0.4,10413.5
56492,20251226141600,5.5,1020.7,60,267,6.8,1.2,10055.3
56565,20251226141600,8.4,1011.2,15,165,7.2,0.1,10447.4
56571,20251226141600,29.4,1005.7,88,235,6.8,0.4,10009.1
56666,20251226141600,18.1,1005.9,47,207,2.0,0.0,10403.3
56671,20251226141600,10.8,1003.2,76,116,3.4,1.0,10189.8
57206,20251226141600,10.5,1023.5,48,91,14.2,1.0,10277.6
57237,20251226141600,6.6,1010.9,89,293,10.8,0.2,10258.0
57306,20251226141600,7.6,1009.0,54,119,10.2,0.1,10467.7
57313,20251226141600,7.2,1019.6,86,353,3.3,0.0,10393.4
57314,20251226141600,22.0,1003.4,78,117,9.7,0.9,10237.4
57328,20251226141600,4.1,1014.5,54,228,9.1,1.5,10005.6
57405,20251226141600,5.0,1019.5,14,8,14.5,0.9,10189.0
57411,20251226141600,9.7,1023.6,27,122,5.8,1.2,10310.6
57503,20251226141600,4.3,1024.5,6,45,8.6,1.2,10369.4
57604,20251226141600,28.3,1012.7,37,137,2.4,1.1,10330.2
57608,20251226141600,31.8,1009.1,34,158,7.3,0.7,10342.5
54525,20251226141600,1.8,1014.3,33,158,7.6,1.3,10019.0
54527,20251226141600,13.6,1001.9,77,0,9.1,0.3,10295.6
54623,20251226141600,27.8,1005.1,99,83,8.0,1.0,10277.6
55228,20251226141600,20.6,1018.4,46,204,12.7,0.7,10063.6
55248,20251226141600,0.0,1013.6,52,21,4.4,1.5,10397.1
55279,20251226141600,17.1,1002.1,26,119,4.0,1.4,10060.0
55294,20251226141600,18.4,1026.1,44,32,11.2,0.5,10026.6
55299,20251226141600,19.4,1004.6,4,160,2.3,0.9,10498.0
55437,20251226141600,10.0,1015.3,21,103,7.9,0.0,10274.6
55472,20251226141600,32.6,1024.3,71,319,5.9,0.2,10459.3
55493,20251226141600,0.1,1001.2,45,95,5.5,0.3,10070.1
55569,20251226141600,26.9,1015.4,29,133,6.5,1.1,10174.6
55578,20251226141600,13.8,1023.6,43,321,12.9,0.2,10299.8
55585,20251226141600,6.1,1009.5,76,339,7.8,0.3,10181.1
55591,20251226141600,13.9,1025.6,52,123,10.5,1.4,10280.2
55598,20251226141600,16.0,1014.8,100,199,6.7,1.3,10465.8
55655,20251226141600,23.5,1018.3,94,205,0.4,1.2,10306.2
55664,20251226141600,8.6,1016.1,93,319,9.8,1.0,10178.6
55680,20251226141600,2.9,1015.4,2,298,5.0,0.4,10138.7
55681,20251226141600,5.5,1004.1,58,157,2.4,0.2,10153.2
55690,20251226141600,24.4,1018.0,50,231,14.5,0.2,10047.6
55696,20251226141600,10.1,1000.0,10,237,1.8,0.9,10062.3
55773,20251226141600,1.6,1001.8,9,7,4.7,1.0,10199.8
56106,20251226141600,30.0,1015.2,43,147,7.0,1.5,10067.4
56116,20251226141600,9.6,1025.4,25,260,8.6,1.4,10210.9
56137,20251226141600,13.1,1017.2,41,43,1.4,1.1,10317.9
56202,20251226141600,18.4,1010.4,32,342,8.2,0.3,10398.0
56223,20251226141600,3.2,1000.8,81,54,3.7,1.5,10042.6
56227,20251226141600,5.7,1001.8,71,133,7.2,0.0,10310.4
56312,20251226141600,20.9,1016.6,55,112,1.8,1.3,10186.0
56331,20251226141600,8.4,1010.4,12,198,2.1,0.1,10243.6
56434,20251226141600,30.3,1012.1,62,127,0.6,1.0,10440.5
51053,20251226141600,24.3,1009.3,67,30,11.1,0.9,10092.1
51059,20251226141600,28.5,1022.2,24,26,3.3,1.1,10163.0
51060,20251226141600,25.3,1009.5,61,89,14.1,1.0,10380.6
51068,20251226141600,31.2,1018.2,58,108,4.4,0.6,10310.3
51076,20251226141600,20.0,1018.3,25,34,13.1,0.8,10379.1
51087,20251226141600,14.4,1014.1,92,109,11.1,0.2,10335.8
51133,20251226141600,9.6,1003.3,21,232,5.5,0.1,10002.7
51156,20251226141600,19.6,1006.8,31,351,4.5,0.5,10096.6
51186,20251226141600,34.1,1013.3,98,34,2.6,1.5,10083.4
51232,20251226141600,0.9,1010.3,62,83,14.5,0.1,10138.4
51238,20251226141600,25.8,1018.0,81,166,7.5,1.2,10234.5
51241,20251226141600,23.0,1008.7,42,169,2.7,0.9,10298.9
51243,20251226141600,22.5,1025.2,22,56,6.7,0.1,10466.5
51288,20251226141600,9.4,1013.0,8,85,13.8,1.1,10409.0
51330,20251226141600,23.5,1023.0,10,13,2.7,0.3,10252.6
51334,20251226141600,15.3,1018.2,69,225,10.6,0.2,10300.1
51346,20251226141600,28.4,1014.8,14,319,9.5,0.5,10451.0
51358,20251226141600,26.3,1012.7,4,249,6.2,0.0,10149.8
51365,20251226141600,15.0,1009.1,60,266,1.3,0.1,10463.9
51367,20251226141600,29.1,1010.3,59,256,11.5,1.4,10439.9
51379,20251226141600,17.4,1025.9,95,318,1.8,1.4,10118.6
51431,20251226141600,21.5,1000.1,99,320,2.3,1.4,10250.5
51433,20251226141600,8.5,1023.2,42,67,1.0,0.7,10385.2
51437,20251226141600,12.4,1010.5,27,305,13.3,0.0,10277.9
51463,20251226141600,0.1,1005.4,7,305,9.1,1.4,10303.6
51467,20251226141600,6.1,1020.8,40,168,8.9,0.0,10183.0
51469,20251226141600,26.2,1017.0,78,39,6.4,0.2,10353.5
51470,20251226141600,7.4,1010.9,49,98,10.1,0.5,10154.1
51477,20251226141600,18.4,1017.4,87,137,9.6,0.7,10014.6
51495,20251226141600,8.7,1017.4,31,70,2.2,1.3,10032.5
51526,20251226141600,11.3,1016.4,62,335,3.9,0.2,10381.3
51542,20251226141600,5.3,1018.2,81,19,4.6,0.9,10431.5
51567,20251226141600,9.7,1019.4,73,74,10.3,0.6,10109.0
51573,20251226141600,25.1,1020.9,93,258,12.0,1.5,10030.2
51581,20251226141600,9.5,1010.1,18,208,14.5,1.4,10413.3
51628,20251226141600,3.6,1001.7,70,91,0.5,0.7,10397.4
51633,20251226141600,30.1,1003.5,61,101,4.4,0.6,10224.5
51639,20251226141600,0.0,1019.2,40,121,2.1,0.0,10051.3
51642,20251226141600,34.1,1021.6,34,336,7.7,0.3,10375.0
51644,20251226141600,27.4,1017.6,34,232,1.8,0.7,10278.6
51655,20251226141600,2.3,1017.8,79,307,12.5,1.4,10452.1
51656,20251226141600,32.2,1011.4,56,32,14.6,0.1,10184.6
51701,20251226141600,26.9,1002.9,84,60,6.0,1.0,10223.4
51704,20251226141600,13.9,1012.7,68,343,2.3,1.5,10182.0
51705,20251226141600,29.4,1004.8,61,57,0.3,0.3,10398.2
51709,20251226141600,2.9,1012.8,29,291,0.9,1.1,10076.2
51711,20251226141600,15.7,1006.0,31,6,3.9,1.0,10218.9
51716,20251226141600,15.1,1001.9,48,40,3.3,0.6,10023.4
51720,20251226141600,15.9,1023.1,80,323,0.1,0.8,10270.9
51730,20251226141600,10.5,1002.4,12,6,10.5,0.5,10216.1
51747,20251226141600,16.4,1002.8,90,112,10.0,0.8,10378.1
51765,20251226141600,34.1,1020.8,50,334,1.2,0.1,10181.1
51777,20251226141600,14.8,1008.7,87,57,14.0,0.3,10348.0
51804,20251226141600,19.2,1020.5,1,169,5.4,0.9,10137.2
51810,20251226141600,15.9,1024.2,51,86,3.2,0.4,10300.0
51811,20251226141600,13.4,1012.6,21,187,14.5,1.4,10114.5
51818,20251226141600,25.9,1022.7,14,37,13.7,1.2,10323.9
51828,20251226141600,17.7,1023.9,35,171,10.6,1.1,10488.2
51839,20251226141600,26.2,1012.5,62,4,6.9,1.1,10265.2
51855,20251226141600,0.3,1023.5,75,209,13.4,1.2,10146.1
51931,20251226141600,2.9,1007.6,20,240,10.6,1.2,10401.7
52101,20251226141600,34.3,1021.6,44,92,1.5,0.7,10421.5
52112,20251226141600,27.3,1024.6,16,266,8.6,0.8,10144.9
52118,20251226141600,15.8,1004.9,82,301,8.5,0.8,10252.5
52203,20251226141600,21.9,1018.2,72,10,5.1,0.1,10333.1
52313,20251226141600,0.7,1020.6,8,242,0.8,1.3,10141.7
56444,20251226141600,7.5,1024.0,60,39,7.6,0.3,10072.6
56533,20251226141600,31.4,1016.6,21,54,12.0,0.7,10237.3
56543,20251226141600,0.7,1000.0,74,56,13.7,1.4,10031.5
56548,20251226141600,13.8,1017.5,84,67,3.7,1.3,10369.9
56586,20251226141600,24.5,1006.9,94,352,3.4,0.2,10487.0
56643,20251226141600,21.2,1020.3,47,9,14.4,0.7,10349.8
56651,20251226141600,16.7,1014.0,73,304,4.7,1.4,10422.0
56664,20251226141600,3.5,1017.4,15,275,12.6,0.0,10189.4
56684,20251226141600,6.3,1011.4,7,140,8.8,0.8,10336.4
56739,20251226141600,27.5,1017.5,92,59,12.8,1.3,10276.2
56748,20251226141600,27.5,1022.1,77,304,4.9,1.5,10127.5
56751,20251226141600,24.8,1011.4,25,153,5.3,1.3,10039.4
56763,20251226141600,22.9,1023.0,94,65,7.1,0.8,10496.9
56768,20251226141600,31.2,1004.7,66,259,10.4,0.7,10068.7
56778,20251226141600,13.4,1021.3,65,61,4.6,0.7,10304.4
56786,20251226141600,34.7,1010.2,30,236,9.6,1.5,10413.0
56838,20251226141600,34.9,1022.6,70,119,1.4,0.6,10072.8
56856,20251226141600,18.5,1007.0,56,169,14.4,0.0,10242.3
56872,20251226141600,15.0,1002.0,28,96,14.3,1.4,10399.8
56875,20251226141600,29.1,1021.8,38,359,8.5,0.1,10456.4
56886,20251226141600,33.2,1018.0,35,23,9.1,1.1,10195.8
56946,20251226141600,20.5,1008.7,62,93,12.4,0.4,10015.4
56950,20251226141600,2.0,1017.5,65,20,2.7,0.6,10128.7
56951,20251226141600,32.2,1006.5,39,313,1.3,1.4,10352.2
56954,20251226141600,10.0,1001.6,38,212,8.3,1.2,10257.4
