站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20251226141500,10.2,1010.2,96,351,6.6,1.2,10239.5
58519,20251226141500,3.1,1006.9,55,44,7.8,0.3,10249.7
58527,20251226141500,26.2,1014.4,87,77,3.4,1.5,10424.8
58600,20251226141500,31.6,1014.7,89,330,0.7,0.2,10322.9
58606,20251226141500,12.5,1015.1,69,18,0.0,0.6,10380.5
58608,20251226141500,31.6,1004.3,22,298,8.7,1.0,10354.4
58622,20251226141500,16.7,1021.8,56,21,11.9,1.4,10102.3
58626,20251226141500,10.4,1017.1,50,100,10.5,1.3,10317.0
58634,20251226141500,6.3,1021.4,34,208,7.3,1.4,10008.6
58637,20251226141500,17.5,1009.1,93,304,12.6,0.8,10105.3
58705,20251226141500,11.5,1005.1,73,294,2.9,0.7,10095.1
58715,20251226141500,30.1,1013.8,13,55,0.1,0.0,10021.9
58718,20251226141500,30.7,1013.4,49,310,7.5,0.6,10262.2
58806,20251226141500,10.0,1007.6,60,348,7.4,1.3,10019.4
58813,20251226141500,15.0,1013.1,40,105,5.9,1.4,10436.8
59092,20251226141500,14.0,1000.5,86,311,2.1,0.1,10283.9
59102,20251226141500,27.2,1000.4,33,99,4.0,1.0,10260.6
54236,20251226141500,26.7,1013.4,54,308,14.7,0.9,10171.6
54237,20251226141500,17.2,1017.9,26,212,13.7,0.2,10215.2
54243,20251226141500,34.6,1025.5,73,208,5.6,0.8,10456.1
54254,20251226141500,2.7,1010.6,59,151,9.0,0.0,10046.4
54259,20251226141500,3.0,1013.9,13,57,4.3,0.4,10301.8
54324,20251226141500,9.1,1019.3,1,23,4.7,0.9,10042.5
54326,20251226141500,13.6,1014.6,85,192,4.2,1.5,10131.7
54333,20251226141500,15.0,1001.7,70,227,10.5,1.5,10368.5
54334,20251226141500,14.5,1015.9,31,257,4.4,0.2,10029.4
54335,20251226141500,28.9,1002.8,72,142,9.2,0.6,10294.3
54337,20251226141500,14.1,1015.1,78,278,3.3,0.2,10133.5
54339,20251226141500,27.7,1004.1,80,337,6.1,0.8,10267.7
54342,20251226141500,21.6,1019.4,74,32,1.3,0.4,10473.6
54346,20251226141500,30.9,1018.0,90,151,0.0,0.5,10449.9
54349,20251226141500,9.2,1004.5,22,96,7.8,0.4,10085.7
54351,20251226141500,6.1,1014.1,82,260,5.8,0.4,10498.3
54353,20251226141500,32.1,1020.1,90,67,8.0,0.0,10393.7
54365,20251226141500,19.6,1015.4,55,277,11.6,0.9,10039.8
54452,20251226141500,26.6,1003.4,48,111,5.1,0.5,10446.7
54454,20251226141500,8.0,1014.7,66,113,11.5,0.1,10011.3
54455,20251226141500,2.5,1001.9,13,336,11.6,1.3,10066.6
54470,20251226141500,29.8,1025.3,68,26,5.9,1.2,10360.4
54471,20251226141500,2.5,1004.4,8,313,6.8,0.6,10025.3
54472,20251226141500,32.0,1007.4,30,130,6.8,0.4,10279.4
54476,20251226141500,8.4,1001.4,26,251,12.3,1.3,10326.5
54486,20251226141500,34.1,1008.4,75,52,10.7,1.5,10471.6
54493,20251226141500,16.6,1016.8,10,123,1.2,1.1,10334.0
54497,20251226141500,23.2,1003.8,73,244,4.3,0.4,10340.2
54563,20251226141500,1.1,1016.7,33,197,13.1,0.3,10339.8
54579,20251226141500,15.6,1026.1,78,88,3.0,1.3,10211.5
54584,20251226141500,13.7,1008.2,79,145,12.0,0.9,10045.1
54660,20251226141500,23.4,1014.0,1,257,14.3,1.4,10057.6
54662,20251226141500,28.6,1002.8,83,20,14.7,1.4,10234.4
50425,20251226141500,28.0,1015.3,82,277,8.0,1.5,10355.8
50434,20251226141500,1.0,1023.3,44,150,10.1,1.1,10158.6
50514,20251226141500,27.3,1022.4,33,308,1.4,0.5,10004.0
50527,20251226141500,16.0,1003.5,92,88,10.5,1.4,10159.0
50548,20251226141500,0.3,1020.6,31,35,12.2,0.8,10153.4
50603,20251226141500,0.2,1002.0,50,244,3.8,0.6,10058.4
50618,20251226141500,14.1,1016.9,22,255,8.8,0.6,10463.1
50632,20251226141500,0.5,1018.2,88,117,10.2,1.0,10039.7
50639,20251226141500,20.7,1006.0,8,332,8.3,0.0,10171.0
50727,20251226141500,25.5,1007.6,24,339,1.6,1.4,10244.1
50834,20251226141500,10.7,1026.0,50,178,3.4,1.2,10282.4
50838,20251226141500,12.5,1022.8,17,172,7.5,0.4,10052.3
50915,20251226141500,12.7,1011.7,54,47,1.4,0.8,10413.9
50924,20251226141500,29.9,1018.2,39,145,2.9,0.4,10298.3
52267,20251226141500,29.5,1005.9,20,302,4.4,1.5,10074.0
52495,20251226141500,33.1,1014.7,84,58,9.8,0.7,10089.9
52576,20251226141500,17.3,1026.0,10,343,8.4,0.5,10122.5
53068,20251226141500,5.0,1006.6,81,0,9.8,1.3,10237.8
53083,20251226141500,27.7,1004.5,45,345,8.9,1.0,10208.7
53149,20251226141500,18.5,1003.2,70,278,9.6,0.3,10049.2
53192,20251226141500,9.4,1019.6,51,38,0.3,0.5,10368.2
53195,20251226141500,4.0,1006.8,80,290,11.9,0.4,10136.8
53276,20251226141500,26.7,1000.7,100,127,13.4,0.9,10480.4
53336,20251226141500,2.3,1022.9,71,311,3.6,0.8,10133.3
53352,20251226141500,3.4,1020.8,19,19,4.1,1.2,10023.8
53362,20251226141500,34.6,1020.5,32,258,1.3,0.1,10327.9
53367,20251226141500,33.4,1021.4,83,341,5.9,0.3,10026.7
53391,20251226141500,24.3,1012.3,44,319,13.7,1.2,10235.2
53446,20251226141500,32.5,1019.3,77,131,4.3,0.9,10372.7
53463,20251226141500,8.6,1003.8,21,142,9.0,0.5,10164.9
53480,20251226141500,30.3,1007.6,42,107,10.8,0.5,10251.9
53502,20251226141500,16.9,1008.5,46,52,4.8,0.9,10265.8
53513,20251226141500,28.7,1023.7,46,94,4.5,1.3,10245.8
53529,20251226141500,23.8,1009.6,83,164,14.6,0.8,10053.6
53543,20251226141500,28.6,1014.9,96,121,3.6,1.0,10397.3
53547,20251226141500,24.6,1005.4,34,355,6.2,0.2,10228.3
53602,20251226141500,6.0,1016.2,12,40,11.7,0.4,10191.7
54012,20251226141500,26.2,1007.5,31,123,10.4,0.1,10365.9
54026,20251226141500,5.0,1001.7,49,329,0.6,1.4,10075.7
54027,20251226141500,29.4,1002.4,59,50,11.6,1.2,10062.2
54102,20251226141500,27.8,1004.2,43,340,12.9,0.8,10478.5
54115,20251226141500,19.6,1004.3,53,341,8.4,0.3,10340.1
54134,20251226141500,19.0,1015.3,22,130,4.5,0.2,10423.1
54135,20251226141500,20.4,1010.2,77,78,0.7,1.3,10402.7
54208,20251226141500,12.3,1021.5,38,233,11.7,0.3,10023.1
54213,20251226141500,29.8,1016.2,16,267,1.8,0.5,10357.2
54218,20251226141500,30.4,1024.5,70,124,1.9,1.5,10367.1
54226,20251226141500,11.6,1014.4,92,70,5.2,0.0,10209.1
53519,20251226141500,21.1,1002.6,16,204,12.6,1.2,10063.0
53612,20251226141500,9.5,1007.2,22,173,4.1,0.4,10349.5
53614,20251226141500,21.1,1008.7,31,145,7.0,0.0,10447.5
53615,20251226141500,9.1,1026.1,81,257,9.5,0.6,10182.6
53704,20251226141500,34.9,1018.8,4,190,5.9,1.1,10405.2
53705,20251226141500,23.7,1000.1,50,262,8.5,0.2,10151.9
53723,20251226141500,12.9,1016.2,63,230,6.2,0.4,10182.5
53806,20251226141500,13.4,1011.3,97,265,9.9,0.1,10166.6
53810,20251226141500,29.6,1005.9,86,138,2.7,0.7,10057.1
53817,20251226141500,3.8,1019.4,44,345,1.6,1.0,10428.3
53903,20251226141500,25.3,1026.1,6,212,0.9,1.5,10038.0
53910,20251226141500,27.3,1026.2,74,37,4.0,0.0,10128.9
51886,20251226141500,24.1,1013.4,76,108,9.3,0.3,10133.9
52602,20251226141500,12.3,1002.7,88,191,8.7,0.9,10372.4
52633,20251226141500,20.5,1020.7,50,248,11.8,0.3,10285.8
52645,20251226141500,27.9,1026.4,23,62,9.2,0.3,10040.5
52657,20251226141500,28.4,1017.0,13,316,10.9,0.2,10031.4
52707,20251226141500,25.5,1020.7,77,38,14.9,0.4,10077.9
52713,20251226141500,8.8,1002.5,21,203,11.2,1.5,10191.9
52737,20251226141500,18.2,1009.4,95,222,12.9,0.1,10191.9
52754,20251226141500,27.3,1006.3,99,217,5.5,0.9,10261.9
52765,20251226141500,1.7,1015.1,82,292,12.8,0.3,10385.9
52818,20251226141500,12.8,1012.4,37,348,2.6,1.4,10098.7
52825,20251226141500,33.8,1006.9,7,330,8.5,0.5,10005.7
52833,20251226141500,26.6,1010.4,27,359,3.2,0.5,10101.3
52836,20251226141500,23.9,1007.7,70,318,7.6,0.4,10497.8
52842,20251226141500,0.4,1023.1,41,234,6.7,1.2,10472.3
52856,20251226141500,4.3,1008.4,90,261,1.5,0.3,10473.3
52866,20251226141500,30.0,1022.4,88,299,6.8,0.5,10104.9
52868,20251226141500,30.2,1014.7,46,313,0.7,0.2,10304.1
52876,20251226141500,3.3,1024.0,78,309,9.3,1.5,10494.0
52908,20251226141500,6.1,1018.7,45,74,5.1,0.6,10147.4
52943,20251226141500,31.6,1003.6,72,98,7.5,0.0,10438.4
52955,20251226141500,14.5,1016.7,6,39,8.6,1.1,10484.3
52974,20251226141500,9.3,1004.9,21,348,9.9,1.1,10035.3
56004,20251226141500,24.3,1006.5,22,166,4.7,0.1,10436.8
56018,20251226141500,0.0,1006.8,51,238,5.4,0.8,10308.5
56021,20251226141500,33.1,1012.7,34,8,9.9,1.4,10095.7
56029,20251226141500,13.5,1008.7,84,1,4.7,0.0,10389.0
56033,20251226141500,24.8,1013.3,67,323,10.3,0.1,10048.0
56034,20251226141500,5.2,1020.6,5,44,12.9,1.0,10238.5
56043,20251226141500,3.5,1020.5,82,138,3.4,0.8,10285.9
56046,20251226141500,8.5,1001.1,12,250,10.6,0.9,10204.0
56065,20251226141500,0.3,1003.1,66,73,2.4,0.8,10014.2
56067,20251226141500,22.9,1002.0,35,283,3.6,0.0,10318.9
56125,20251226141500,31.8,1011.3,97,183,2.8,0.3,10420.8
56151,20251226141500,26.4,1017.5,47,29,7.6,0.6,10239.8
54715,20251226141500,18.2,1018.3,36,177,12.6,1.2,10050.1
54725,20251226141500,0.2,1014.4,75,141,12.6,1.4,10016.6
54727,20251226141500,6.3,1022.6,86,201,2.4,0.0,10089.8
54744,20251226141500,0.4,1011.8,80,98,9.3,1.5,10307.3
54751,20251226141500,17.2,1011.4,69,156,14.2,0.9,10460.7
54753,20251226141500,17.0,1014.6,29,192,0.6,0.1,10168.3
54764,20251226141500,28.4,1011.6,20,107,12.2,0.4,10014.7
54774,20251226141500,24.8,1008.7,38,272,6.7,1.5,10372.7
54776,20251226141500,16.3,1007.6,60,217,0.5,0.0,10020.8
54808,20251226141500,4.9,1000.0,22,219,10.7,0.4,10019.5
54823,20251226141500,26.5,1014.3,63,289,8.7,1.3,10290.2
54826,20251226141500,11.1,1016.7,55,220,12.1,1.4,10458.1
54836,20251226141500,28.9,1005.8,93,12,4.4,0.8,10483.1
54842,20251226141500,30.2,1022.2,11,263,14.8,0.6,10104.8
54843,20251226141500,5.5,1012.3,71,322,12.4,1.5,10267.5
54857,20251226141500,16.1,1016.5,73,352,7.0,1.0,10495.0
54863,20251226141500,19.1,1010.6,79,80,7.4,0.0,10011.1
54909,20251226141500,7.1,1004.4,3,235,5.9,1.2,10178.2
54916,20251226141500,5.7,1002.3,97,244,14.8,1.2,10488.3
54929,20251226141500,12.4,1014.9,44,137,7.1,1.0,10310.4
54936,20251226141500,9.1,1013.0,89,273,7.6,1.5,10271.5
54945,20251226141500,25.1,1015.0,92,254,13.2,1.5,10165.3
58034,20251226141500,9.1,1014.4,51,180,7.7,0.9,10282.1
53478,20251226141500,7.8,1013.9,22,302,4.8,0.7,10264.2
53487,20251226141500,7.1,1019.6,27,133,2.1,0.0,10421.7
53490,20251226141500,0.0,1023.4,3,293,6.9,1.3,10453.7
53564,20251226141500,10.3,1011.2,61,24,13.6,0.7,10368.5
53578,20251226141500,11.4,1001.0,75,64,9.9,1.0,10483.9
53579,20251226141500,29.9,1006.8,98,341,7.1,0.0,10089.2
53588,20251226141500,9.3,1002.6,88,235,3.5,1.5,10430.2
53594,20251226141500,20.6,1009.6,1,200,11.8,1.5,10286.8
53663,20251226141500,20.4,1005.0,25,280,0.1,0.1,10080.9
53664,20251226141500,0.2,1007.7,39,74,11.0,1.3,10044.2
53673,20251226141500,23.1,1015.9,83,266,8.5,0.9,10093.3
53687,20251226141500,32.0,1019.4,45,208,7.5,0.0,10447.6
53764,20251226141500,4.5,1023.6,94,42,11.2,0.6,10148.7
53772,20251226141500,26.5,1010.3,18,9,14.5,0.2,10158.0
53775,20251226141500,25.7,1024.5,44,99,9.9,0.3,10307.4
53787,20251226141500,3.4,1011.9,47,116,11.9,0.8,10007.6
53853,20251226141500,4.6,1023.1,6,34,11.2,0.6,10024.4
53859,20251226141500,12.6,1017.3,51,171,3.4,0.9,10421.3
53863,20251226141500,28.1,1014.0,7,89,12.1,1.1,10347.1
53868,20251226141500,32.2,1002.0,35,269,11.7,1.2,10156.8
53877,20251226141500,23.8,1017.9,56,106,6.0,0.4,10113.9
53882,20251226141500,32.4,1016.0,7,261,2.1,0.7,10017.8
53884,20251226141500,0.7,1018.9,79,338,3.0,0.6,10431.3
53959,20251226141500,30.3,1025.1,67,47,13.3,0.1,10195.7
53963,20251226141500,25.0,1006.0,48,50,14.6,0.4,10431.5
53968,20251226141500,10.6,1002.8,4,63,14.1,1.0,10142.2
53975,20251226141500,11.4,1019.8,32,21,5.7,0.2,10407.3
57052,20251226141500,18.9,1020.9,56,124,11.7,1.0,10134.2
53646,20251226141500,25.2,1022.6,4,275,0.7,1.4,10040.9
53651,20251226141500,30.5,1022.0,77,52,1.5,1.2,10214.7
53725,20251226141500,5.8,1025.4,75,152,1.7,1.1,10426.2
53735,20251226141500,17.6,1022.8,85,86,13.9,0.8,10084.4
53738,20251226141500,0.8,1014.5,65,191,1.2,0.7,10087.1
53740,20251226141500,2.1,1024.1,36,66,13.6,1.0,10036.5
53754,20251226141500,20.4,1004.2,96,322,14.8,0.0,10011.2
53845,20251226141500,1.7,1019.9,3,155,8.9,1.3,10008.6
53854,20251226141500,22.9,1024.8,58,117,3.4,1.0,10093.0
53929,20251226141500,34.6,1001.4,4,237,7.1,0.6,10471.0
53942,20251226141500,5.9,1014.0,0,275,14.2,1.5,10183.4
53948,20251226141500,19.2,1010.2,93,101,12.8,0.9,10420.4
53955,20251226141500,21.7,1018.9,28,356,11.2,1.4,10205.0
57003,20251226141500,29.8,1024.5,66,274,7.0,0.5,10313.9
57025,20251226141500,24.1,1019.4,85,32,0.9,0.5,10137.0
57028,20251226141500,20.3,1005.4,8,275,5.6,1.1,10455.9
57030,20251226141500,3.4,1019.6,44,94,3.7,1.0,10272.8
57034,20251226141500,20.2,1022.2,41,340,9.3,0.3,10264.1
57037,20251226141500,16.5,1008.6,51,348,7.7,0.5,10455.6
57046,20251226141500,18.6,1024.8,47,199,12.3,1.0,10439.9
57048,20251226141500,23.1,1008.1,62,108,10.0,0.2,10302.8
57049,20251226141500,33.7,1005.2,97,61,8.1,0.1,10102.3
57106,20251226141500,7.4,1022.6,12,209,3.4,1.5,10383.0
57124,20251226141500,26.1,1002.2,27,77,12.5,1.0,10154.0
57127,20251226141500,14.8,1024.6,89,210,6.2,0.8,10224.4
57131,20251226141500,26.4,1005.7,27,322,12.9,0.4,10448.1
57134,20251226141500,31.1,1003.8,30,107,0.9,0.2,10321.9
57140,20251226141500,14.3,1018.5,76,4,9.7,1.2,10388.6
57143,20251226141500,27.2,1015.1,8,13,5.4,1.1,10099.8
57144,20251226141500,26.8,1012.4,73,83,7.2,1.3,10475.6
57154,20251226141500,0.1,1000.8,46,314,13.9,1.4,10174.2
57211,20251226141500,19.8,1007.5,68,214,13.0,1.3,10388.2
57232,20251226141500,2.9,1015.7,70,232,8.5,0.9,10120.0
57238,20251226141500,23.9,1016.5,61,187,10.4,0.9,10394.9
57245,20251226141500,17.8,1006.4,39,220,8.9,0.0,10093.7
57343,20251226141500,27.8,1021.7,91,279,8.4,1.5,10369.5
58362,20251226141500,1.5,1024.0,81,194,9.7,1.1,10413.8
56038,20251226141500,18.2,1022.2,66,261,9.4,1.1,10151.7
56079,20251226141500,30.0,1009.1,100,89,6.2,1.0,10061.3
56144,20251226141500,5.4,1012.4,89,72,9.8,0.8,10478.3
56146,20251226141500,23.3,1017.1,71,240,13.6,0.4,10063.8
56152,20251226141500,18.5,1019.0,42,227,12.4,1.2,10354.9
56167,20251226141500,31.8,1000.7,79,41,13.0,0.8,10103.3
56172,20251226141500,9.3,1011.5,0,89,11.7,0.2,10492.2
56173,20251226141500,26.5,1018.3,39,188,2.2,1.3,10192.3
56178,20251226141500,6.0,1011.9,90,346,14.7,0.4,10492.7
56182,20251226141500,12.3,1010.4,53,332,4.6,1.5,10069.2
56187,20251226141500,2.9,1014.7,50,84,7.9,1.4,10242.6
56188,20251226141500,34.6,1022.3,36,292,7.9,0.7,10295.6
56196,20251226141500,15.1,1000.4,4,3,4.0,0.4,10198.7
56247,20251226141500,23.9,1017.2,20,173,6.8,0.9,10213.1
56251,20251226141500,11.7,1006.6,13,126,14.3,0.5,10056.5
56257,20251226141500,27.2,1000.5,0,111,11.5,0.5,10235.0
56287,20251226141500,9.4,1024.2,1,227,9.6,0.0,10246.9
56357,20251226141500,18.8,1024.2,22,8,7.6,1.5,10182.8
56374,20251226141500,24.7,1017.4,89,334,0.0,0.4,10307.1
56385,20251226141500,14.5,1004.7,70,320,12.4,0.5,10402.8
56386,20251226141500,3.9,1015.2,22,6,14.1,0.5,10252.8
56459,20251226141500,3.7,1005.6,17,186,6.0,1.3,10362.0
56462,20251226141500,13.9,1015.3,69,116,10.5,1.3,10307.3
56475,20251226141500,0.5,1010.5,40,173,7.4,1.2,10125.2
56479,20251226141500,14.8,1005.6,11,189,1.5,0.6,10430.8
56485,20251226141500,5.7,1018.5,100,244,0.3,0.5,10494.3
56492,20251226141500,31.4,1002.4,17,155,9.5,1.5,10346.6
56565,20251226141500,25.0,1022.5,87,177,13.5,1.5,10254.9
56571,20251226141500,26.1,1026.4,74,189,9.0,1.5,10360.5
56666,20251226141500,30.5,1006.6,60,202,0.7,0.3,10125.5
56671,20251226141500,26.2,1014.0,22,126,2.1,0.6,10320.1
57206,20251226141500,21.8,1012.7,36,278,10.8,0.1,10024.4
57237,20251226141500,19.5,1019.5,51,167,3.9,0.2,10311.4
57306,20251226141500,12.9,1010.5,66,287,6.9,1.4,10489.6
57313,20251226141500,7.8,1016.2,77,130,13.2,0.6,10484.5
57314,20251226141500,30.6,1011.9,40,344,4.1,1.1,10226.8
57328,20251226141500,24.9,1021.3,54,347,13.1,1.3,10060.5
57405,20251226141500,2.0,1021.6,48,112,6.9,0.6,10429.6
57411,20251226141500,28.8,1011.9,48,296,8.3,0.9,10228.1
57503,20251226141500,6.8,1005.3,2,54,4.7,1.4,10149.6
57604,20251226141500,24.0,1021.9,33,72,10.9,1.2,10162.2
57608,20251226141500,9.0,1009.9,64,283,12.5,1.1,10088.7
54525,20251226141500,29.6,1021.2,75,114,11.3,0.2,10178.8
54527,20251226141500,9.7,1024.0,67,75,9.0,0.0,10018.7
54623,20251226141500,18.9,1007.5,50,90,8.1,1.3,10083.7
55228,20251226141500,9.3,1015.7,56,303,14.1,0.2,10065.0
55248,20251226141500,1.9,1013.1,95,175,14.9,1.5,10091.8
55279,20251226141500,26.4,1022.6,41,143,6.1,0.9,10226.8
55294,20251226141500,15.4,1026.3,32,213,12.8,0.3,10099.0
55299,20251226141500,11.0,1015.0,30,85,5.7,0.6,10043.0
55437,20251226141500,30.1,1002.5,57,82,5.2,1.2,10227.7
55472,20251226141500,5.3,1001.7,1,57,3.8,0.8,10028.5
55493,20251226141500,5.1,1021.5,40,235,7.3,1.5,10180.3
55569,20251226141500,10.4,1005.5,46,276,5.2,0.2,10306.4
55578,20251226141500,16.1,1014.4,19,232,0.5,0.4,10333.3
55585,20251226141500,5.9,1022.3,100,92,2.7,1.5,10459.8
55591,20251226141500,6.5,1019.7,64,238,13.3,0.2,10077.7
55598,20251226141500,30.6,1020.8,11,160,6.5,1.1,10221.2
55655,20251226141500,6.7,1019.5,75,248,11.2,1.1,10154.1
55664,20251226141500,21.9,1025.1,39,38,11.4,1.5,10064.0
55680,20251226141500,9.1,1011.7,69,168,4.4,1.4,10459.8
55681,20251226141500,17.7,1010.2,89,196,2.7,0.4,10334.5
55690,20251226141500,34.2,1016.6,71,81,5.9,0.6,10185.4
55696,20251226141500,32.1,1015.2,76,250,5.1,1.4,10282.9
55773,20251226141500,21.5,1014.3,77,239,5.0,0.1,10229.2
56106,20251226141500,9.5,1013.0,11,234,2.9,1.5,10451.1
56116,20251226141500,15.6,1014.1,47,140,1.3,1.2,10132.9
56137,20251226141500,22.2,1013.8,13,355,10.6,0.9,10112.8
56202,20251226141500,20.7,1018.9,94,134,13.3,0.7,10116.9
56223,20251226141500,8.5,1020.1,39,292,6.2,0.3,10454.4
56227,20251226141500,24.1,1007.5,21,80,8.6,0.0,10018.8
56312,20251226141500,10.1,1009.7,79,305,14.1,0.1,10308.1
56331,20251226141500,19.9,1012.4,56,328,7.6,1.4,10116.5
56434,20251226141500,10.9,1000.6,95,264,2.8,0.1,10054.8
51053,20251226141500,9.2,1000.2,87,165,8.9,0.1,10413.0
51059,20251226141500,7.6,1002.0,73,199,1.4,1.2,10196.6
51060,20251226141500,30.5,1015.1,10,296,9.7,0.7,10448.3
51068,20251226141500,17.3,1009.6,36,112,13.3,1.1,10335.7
51076,20251226141500,16.3,1002.2,80,55,3.6,1.0,10442.6
51087,20251226141500,2.6,1019.1,88,54,14.3,0.4,10324.4
51133,20251226141500,15.8,1007.6,77,185,5.7,1.2,10044.9
51156,20251226141500,0.4,1008.0,92,238,5.8,0.9,10405.0
51186,20251226141500,4.1,1011.1,58,276,1.8,1.3,10303.1
51232,20251226141500,5.5,1019.5,84,353,14.9,1.0,10470.6
51238,20251226141500,19.2,1017.0,14,180,2.6,1.1,10354.1
51241,20251226141500,8.3,1018.6,91,319,8.8,0.2,10310.1
51243,20251226141500,24.6,1012.9,38,270,14.0,0.3,10023.7
51288,20251226141500,11.1,1012.0,37,138,2.2,0.6,10057.2
51330,20251226141500,2.3,1014.6,0,148,9.6,0.6,10310.1
51334,20251226141500,12.4,1006.5,88,39,0.8,1.4,10025.6
51346,20251226141500,24.6,1012.6,36,85,13.7,0.0,10425.2
51358,20251226141500,27.7,1016.3,2,38,5.0,1.1,10485.0
51365,20251226141500,27.5,1011.2,70,48,10.3,0.5,10314.0
51367,20251226141500,5.1,1016.7,57,35,3.7,1.1,10022.4
51379,20251226141500,24.6,1025.3,77,104,7.1,1.3,10033.6
51431,20251226141500,20.8,1002.6,9,125,2.6,0.6,10336.0
51433,20251226141500,17.9,1018.8,12,314,6.3,0.0,10451.5
51437,20251226141500,11.6,1006.6,29,28,5.3,1.2,10230.4
51463,20251226141500,29.1,1005.1,85,69,9.9,1.1,10413.6
51467,20251226141500,7.2,1001.6,16,220,1.9,0.3,10020.9
51469,20251226141500,9.5,1000.4,42,354,6.3,0.2,10492.6
51470,20251226141500,27.6,1020.0,6,314,11.4,0.6,10482.8
51477,20251226141500,16.7,1023.4,23,40,11.5,0.8,10251.5
51495,20251226141500,31.7,1019.0,26,39,12.1,0.6,10052.5
51526,20251226141500,34.2,1003.2,90,357,11.7,0.4,10227.0
51542,20251226141500,13.2,1010.6,11,20,8.9,0.3,10397.4
51567,20251226141500,15.3,1012.3,47,2,11.7,1.1,10271.9
51573,20251226141500,28.5,1018.1,82,192,2.8,1.1,10407.5
51581,20251226141500,25.1,1015.0,13,273,8.3,0.9,10057.6
51628,20251226141500,25.2,1023.4,79,356,11.8,0.3,10456.1
51633,20251226141500,5.9,1006.9,62,334,11.8,1.1,10459.3
51639,20251226141500,23.7,1001.1,6,24,12.9,1.2,10138.0
51642,20251226141500,0.7,1016.6,4,328,14.9,1.1,10492.7
51644,20251226141500,18.2,1012.3,35,26,10.4,1.4,10049.3
51655,20251226141500,32.4,1022.0,4,83,5.0,1.2,10323.8
51656,20251226141500,27.0,1012.8,43,19,10.6,0.5,10135.2
51701,20251226141500,23.6,1006.3,33,303,3.5,1.2,10279.6
51704,20251226141500,23.4,1011.3,99,198,13.3,0.1,10358.5
51705,20251226141500,18.9,1026.1,18,174,0.1,1.2,10369.9
51709,20251226141500,0.3,1011.4,1,113,7.2,0.5,10492.2
51711,20251226141500,18.1,1019.1,25,287,6.0,1.3,10343.2
51716,20251226141500,9.7,1018.3,27,143,4.8,0.0,10300.0
51720,20251226141500,18.3,1002.9,1,222,4.5,1.1,10339.1
51730,20251226141500,9.9,1004.4,27,172,1.3,0.9,10450.8
51747,20251226141500,33.8,1011.0,88,39,12.8,1.2,10299.7
51765,20251226141500,9.0,1019.7,64,57,8.7,1.1,10417.0
51777,20251226141500,33.7,1004.0,44,180,11.6,0.2,10310.4
51804,20251226141500,1.4,1017.5,43,193,6.4,0.5,10210.9
51810,20251226141500,28.0,1023.8,8,28,0.0,1.4,10302.9
51811,20251226141500,28.1,1026.3,98,241,6.6,1.3,10470.4
51818,20251226141500,25.3,1025.3,50,221,4.5,0.1,10386.1
51828,20251226141500,6.4,1007.5,24,158,2.1,1.2,10181.0
51839,20251226141500,18.7,1022.1,22,169,14.2,0.8,10112.7
51855,20251226141500,19.4,1026.4,67,105,7.3,0.9,10477.6
51931,20251226141500,33.9,1022.5,54,284,3.5,0.1,10067.4
52101,20251226141500,8.3,1000.9,12,107,5.0,1.5,10255.1
52112,20251226141500,12.3,1013.7,51,12,3.1,1.2,10168.5
52118,20251226141500,22.5,1021.9,27,329,1.9,0.4,10065.8
52203,20251226141500,24.2,1004.2,90,313,9.4,0.4,10425.2
52313,20251226141500,13.0,1009.3,78,23,10.8,0.2,10159.4
56444,20251226141500,5.8,1025.8,85,333,14.1,1.1,10340.5
56533,20251226141500,27.2,1001.1,34,247,13.6,1.1,10372.7
56543,20251226141500,30.5,1023.1,84,299,10.8,0.1,10117.6
56548,20251226141500,10.3,1013.3,48,213,7.7,0.8,10096.9
56586,20251226141500,18.5,1014.7,33,305,13.6,0.1,10255.8
56643,20251226141500,2.7,1010.6,88,51,14.7,1.5,10071.3
56651,20251226141500,18.3,1001.7,82,310,10.3,0.6,10007.8
56664,20251226141500,26.3,1010.6,40,166,12.5,1.5,10120.5
56684,20251226141500,5.2,1009.7,80,259,7.2,1.3,10042.9
56739,20251226141500,0.8,1011.8,57,95,6.4,0.9,10435.9
56748,20251226141500,21.2,1007.7,28,165,9.6,1.4,10084.8
56751,20251226141500,10.1,1013.4,87,185,4.8,1.1,10049.8
56763,20251226141500,17.3,1010.8,43,97,10.7,1.0,10227.9
56768,20251226141500,32.9,1009.6,47,289,0.4,1.0,10164.5
56778,20251226141500,27.1,1017.7,35,183,5.0,0.6,10457.6
56786,20251226141500,34.6,1013.8,1,330,10.9,1.4,10270.8
56838,20251226141500,20.7,1003.2,60,142,13.7,0.5,10033.0
56856,20251226141500,9.6,1007.0,44,168,6.6,0.3,10446.8
56872,20251226141500,2.2,1013.9,0,303,5.7,0.4,10216.7
56875,20251226141500,30.9,1023.5,67,27,7.8,1.1,10256.2
56886,20251226141500,33.9,1006.8,67,247,12.2,0.3,10492.6
56946,20251226141500,6.1,1023.8,13,338,7.8,0.8,10292.8
56950,20251226141500,4.6,1007.1,84,311,10.7,1.3,10155.1
56951,20251226141500,26.6,1001.7,9,135,2.7,0.8,10048.4
56954,20251226141500,0.7,1002.5,94,6,6.1,0.9,10015.2
