站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20251210151300,26.1,1022.4,9,167,0.0,1.1,10160.9
58519,20251210151300,29.4,1005.5,16,83,12.9,0.3,10002.1
58527,20251210151300,0.2,1018.7,66,222,12.2,0.8,10136.2
58600,20251210151300,24.6,1010.8,78,29,5.0,0.8,10233.3
58606,20251210151300,16.1,1013.6,43,164,1.1,0.8,10410.6
58608,20251210151300,11.3,1021.6,10,260,9.6,1.0,10296.8
58622,20251210151300,17.7,1001.6,27,301,7.5,0.4,10027.8
58626,20251210151300,24.7,1009.0,60,96,11.5,0.0,10122.9
58634,20251210151300,21.6,1022.9,40,9,12.2,1.4,10026.4
58637,20251210151300,28.5,1025.0,64,129,11.1,0.2,10002.9
58705,20251210151300,20.9,1010.5,53,296,13.8,0.5,10064.9
58715,20251210151300,26.6,1001.6,99,245,11.3,0.0,10406.4
58718,20251210151300,2.8,1006.9,7,26,0.0,0.6,10322.1
58806,20251210151300,7.2,1019.6,67,240,1.8,0.1,10206.4
58813,20251210151300,23.1,1014.0,100,80,10.2,1.0,10305.6
59092,20251210151300,9.1,1008.2,19,349,8.0,0.8,10351.0
59102,20251210151300,24.3,1004.8,7,294,4.2,1.1,10302.0
54236,20251210151300,34.2,1003.5,87,255,9.3,0.4,10147.6
54237,20251210151300,21.1,1011.7,97,322,0.3,0.6,10059.5
54243,20251210151300,25.5,1008.7,26,68,7.0,0.1,10385.3
54254,20251210151300,20.0,1012.2,79,126,5.6,0.4,10322.8
54259,20251210151300,34.8,1009.9,47,51,11.6,0.0,10162.4
54324,20251210151300,25.9,1011.5,74,140,14.4,0.9,10317.2
54326,20251210151300,29.9,1018.4,16,357,9.3,1.0,10273.3
54333,20251210151300,16.5,1009.5,12,88,13.3,1.5,10285.1
54334,20251210151300,18.9,1006.5,95,129,1.6,1.4,10256.5
54335,20251210151300,8.2,1024.0,10,191,13.2,1.5,10310.7
54337,20251210151300,22.6,1006.9,31,26,7.5,0.9,10297.6
54339,20251210151300,16.9,1011.4,90,294,1.7,0.3,10382.0
54342,20251210151300,20.0,1019.7,81,211,8.7,1.4,10237.1
54346,20251210151300,25.5,1024.1,75,257,14.6,0.7,10104.9
54349,20251210151300,3.0,1000.2,22,246,7.3,1.2,10027.6
54351,20251210151300,9.9,1009.4,20,190,3.9,0.0,10073.1
54353,20251210151300,30.8,1025.3,94,108,3.6,1.5,10411.2
54365,20251210151300,17.5,1013.4,24,91,1.5,1.2,10297.4
54452,20251210151300,26.3,1008.2,94,183,2.9,0.8,10085.0
54454,20251210151300,5.4,1020.9,33,265,6.8,0.5,10295.7
54455,20251210151300,30.9,1010.1,40,27,14.5,0.7,10145.6
54470,20251210151300,8.3,1002.2,92,18,5.6,0.2,10127.1
54471,20251210151300,22.3,1016.7,62,238,6.4,0.7,10267.2
54472,20251210151300,9.5,1009.9,7,112,3.0,0.9,10473.0
54476,20251210151300,14.9,1012.7,86,10,0.6,1.3,10236.6
54486,20251210151300,0.1,1007.2,1,76,8.6,0.4,10088.4
54493,20251210151300,24.5,1017.2,96,318,6.6,1.4,10214.8
54497,20251210151300,23.3,1014.7,65,268,2.8,0.5,10188.4
54563,20251210151300,5.9,1012.9,34,248,8.7,1.5,10320.2
54579,20251210151300,24.3,1016.9,45,86,10.6,1.4,10438.3
54584,20251210151300,19.2,1025.9,95,177,4.8,0.4,10185.3
54660,20251210151300,16.4,1020.2,6,139,14.1,1.5,10071.5
54662,20251210151300,12.0,1012.6,68,101,14.5,1.0,10357.2
50425,20251210151300,18.4,1007.4,11,257,2.3,0.0,10375.5
50434,20251210151300,12.9,1014.8,7,344,6.4,1.0,10113.9
50514,20251210151300,21.4,1000.7,38,300,8.5,1.4,10134.0
50527,20251210151300,12.8,1023.2,71,260,9.3,0.4,10286.0
50548,20251210151300,4.0,1012.9,12,95,5.8,1.4,10347.0
50603,20251210151300,13.2,1016.3,29,323,1.8,0.1,10497.5
50618,20251210151300,23.4,1011.1,1,28,9.4,1.4,10165.2
50632,20251210151300,8.1,1006.8,22,291,6.7,0.0,10089.7
50639,20251210151300,11.2,1022.4,57,172,12.8,0.8,10068.5
50727,20251210151300,3.6,1023.6,94,50,0.4,1.2,10407.0
50834,20251210151300,22.2,1018.9,100,156,9.1,1.4,10064.4
50838,20251210151300,13.7,1024.6,63,78,6.6,0.9,10011.1
50915,20251210151300,13.3,1023.5,58,75,12.6,1.1,10017.0
50924,20251210151300,0.4,1009.4,87,103,6.5,0.7,10409.8
52267,20251210151300,26.9,1020.0,81,173,4.4,0.9,10258.0
52495,20251210151300,8.7,1013.1,2,244,0.2,0.1,10299.3
52576,20251210151300,1.8,1025.8,41,291,12.4,0.5,10363.0
53068,20251210151300,25.0,1006.5,94,197,6.9,0.1,10475.5
53083,20251210151300,23.6,1021.3,98,345,8.3,0.5,10338.4
53149,20251210151300,22.9,1018.7,34,29,4.3,0.8,10148.6
53192,20251210151300,29.6,1000.6,8,144,10.6,0.8,10237.7
53195,20251210151300,33.0,1017.1,85,83,10.2,0.0,10066.8
53276,20251210151300,27.3,1011.3,0,110,14.1,0.1,10215.0
53336,20251210151300,27.6,1012.8,39,208,2.0,1.3,10441.9
53352,20251210151300,21.4,1017.5,35,252,13.6,0.2,10380.1
53362,20251210151300,29.4,1005.1,80,277,2.8,1.1,10116.1
53367,20251210151300,28.2,1011.5,67,255,6.9,1.2,10377.6
53391,20251210151300,31.2,1025.9,31,51,3.8,1.1,10270.1
53446,20251210151300,1.0,1014.0,32,106,10.0,0.6,10056.2
53463,20251210151300,3.8,1022.1,26,43,10.9,1.1,10139.8
53480,20251210151300,23.9,1003.9,65,153,5.0,0.0,10033.4
53502,20251210151300,12.1,1011.6,68,253,3.7,1.1,10041.2
53513,20251210151300,7.7,1020.2,80,238,5.5,1.1,10300.6
53529,20251210151300,10.7,1000.3,80,188,3.1,0.2,10443.8
53543,20251210151300,29.2,1008.7,51,202,11.2,0.7,10128.8
53547,20251210151300,1.2,1025.2,12,93,12.5,0.3,10053.3
53602,20251210151300,21.4,1008.6,24,162,0.1,0.6,10000.5
54012,20251210151300,5.8,1015.9,81,345,8.2,0.7,10499.1
54026,20251210151300,31.5,1009.9,24,117,1.9,1.1,10072.8
54027,20251210151300,13.1,1009.4,17,233,6.3,0.7,10158.4
54102,20251210151300,13.8,1001.5,91,313,3.9,1.1,10497.0
54115,20251210151300,4.0,1014.0,16,178,3.6,1.1,10300.2
54134,20251210151300,32.0,1001.0,54,215,1.6,1.3,10371.7
54135,20251210151300,33.5,1005.0,61,286,13.9,1.5,10158.8
54208,20251210151300,0.5,1007.7,60,233,4.5,0.6,10164.8
54213,20251210151300,23.4,1011.4,43,176,9.1,0.0,10207.0
54218,20251210151300,27.7,1007.6,45,319,9.3,1.4,10087.6
54226,20251210151300,15.9,1023.4,76,167,2.9,0.7,10380.4
53519,20251210151300,27.0,1008.4,90,205,7.6,0.2,10396.8
53612,20251210151300,7.1,1023.1,27,55,13.8,1.5,10229.5
53614,20251210151300,12.9,1002.7,18,109,10.3,0.7,10159.8
53615,20251210151300,29.8,1021.3,100,118,2.7,0.6,10493.3
53704,20251210151300,25.6,1018.3,49,359,9.7,1.5,10057.0
53705,20251210151300,22.3,1002.5,76,317,12.8,0.5,10112.0
53723,20251210151300,21.6,1004.8,8,218,6.5,1.3,10489.6
53806,20251210151300,2.1,1003.1,41,289,2.0,0.6,10180.9
53810,20251210151300,14.7,1025.0,51,186,13.3,0.7,10324.5
53817,20251210151300,18.2,1010.0,67,148,13.0,0.9,10400.2
53903,20251210151300,5.9,1001.1,63,15,8.6,0.1,10054.9
53910,20251210151300,10.3,1018.5,63,124,9.3,1.2,10463.0
51886,20251210151300,21.3,1014.1,88,273,0.7,0.2,10159.0
52602,20251210151300,4.0,1020.3,33,325,3.3,0.9,10184.1
52633,20251210151300,11.4,1003.4,30,243,13.2,0.7,10309.7
52645,20251210151300,11.8,1021.6,48,272,14.8,1.2,10479.2
52657,20251210151300,24.1,1012.2,77,257,7.9,0.8,10033.8
52707,20251210151300,3.6,1009.9,86,218,0.7,0.1,10494.7
52713,20251210151300,29.2,1015.2,58,218,10.9,0.2,10168.0
52737,20251210151300,4.1,1020.7,93,152,3.3,0.4,10087.2
52754,20251210151300,28.3,1025.2,27,174,8.7,1.5,10112.2
52765,20251210151300,31.8,1019.1,72,326,8.5,1.4,10223.1
52818,20251210151300,14.4,1024.3,11,318,8.8,0.0,10294.6
52825,20251210151300,9.7,1017.1,3,100,4.3,1.4,10097.5
52833,20251210151300,7.8,1002.3,71,331,0.3,0.1,10494.9
52836,20251210151300,19.2,1010.4,62,232,10.5,0.2,10100.5
52842,20251210151300,29.2,1009.5,25,116,6.8,0.6,10118.4
52856,20251210151300,5.6,1005.4,56,105,9.0,1.0,10278.6
52866,20251210151300,18.5,1019.2,62,335,10.1,0.7,10341.5
52868,20251210151300,25.6,1003.2,87,290,6.8,0.4,10423.3
52876,20251210151300,17.3,1008.4,14,175,14.4,0.6,10074.5
52908,20251210151300,11.4,1015.7,37,203,6.6,0.9,10052.7
52943,20251210151300,30.8,1015.4,47,205,8.1,0.5,10085.8
52955,20251210151300,18.4,1009.6,34,292,13.0,0.1,10286.5
52974,20251210151300,14.8,1012.3,33,131,6.7,0.0,10184.0
56004,20251210151300,1.3,1012.7,37,309,6.4,1.0,10408.5
56018,20251210151300,28.2,1003.7,95,30,8.6,1.5,10480.2
56021,20251210151300,17.0,1024.6,92,304,0.2,0.5,10031.3
56029,20251210151300,13.2,1018.9,70,240,4.4,0.4,10169.2
56033,20251210151300,6.3,1011.9,12,358,1.1,0.2,10485.3
56034,20251210151300,17.7,1012.4,70,39,13.8,0.1,10437.1
56043,20251210151300,17.7,1016.2,93,257,14.3,1.5,10413.5
56046,20251210151300,19.6,1021.4,37,210,12.1,1.0,10076.7
56065,20251210151300,21.5,1011.2,4,89,7.8,0.4,10232.5
56067,20251210151300,9.2,1019.3,68,141,10.9,0.8,10310.9
56125,20251210151300,14.8,1017.5,34,195,8.4,1.1,10345.2
56151,20251210151300,12.8,1020.6,0,246,8.3,0.4,10474.1
54715,20251210151300,25.4,1019.6,13,129,2.0,0.2,10269.6
54725,20251210151300,30.0,1008.5,28,44,0.0,1.3,10064.5
54727,20251210151300,16.0,1025.0,16,148,3.1,0.1,10472.0
54744,20251210151300,21.5,1007.7,65,305,1.1,0.8,10069.3
54751,20251210151300,9.4,1010.1,80,208,4.4,1.1,10395.5
54753,20251210151300,1.6,1008.8,32,237,14.5,0.6,10287.4
54764,20251210151300,29.6,1005.1,77,136,5.7,1.0,10276.8
54774,20251210151300,29.0,1019.0,44,217,6.2,0.6,10243.7
54776,20251210151300,7.3,1009.2,60,309,10.9,1.0,10130.6
54808,20251210151300,10.5,1001.9,57,292,0.7,1.1,10364.4
54823,20251210151300,20.5,1007.0,13,111,8.8,1.4,10302.9
54826,20251210151300,24.5,1011.1,89,37,7.8,1.4,10050.8
54836,20251210151300,14.3,1004.7,25,228,12.6,1.2,10160.6
54842,20251210151300,13.5,1010.6,3,163,0.5,1.4,10398.0
54843,20251210151300,26.4,1005.8,56,359,3.8,0.2,10421.5
54857,20251210151300,12.9,1015.7,71,316,12.1,0.0,10233.7
54863,20251210151300,19.9,1014.5,93,2,1.4,1.1,10474.4
54909,20251210151300,24.1,1023.5,71,218,8.6,0.0,10164.1
54916,20251210151300,19.3,1000.7,24,20,6.0,0.4,10373.4
54929,20251210151300,10.1,1017.8,3,330,1.7,0.7,10324.4
54936,20251210151300,33.8,1025.2,77,38,2.4,0.9,10365.6
54945,20251210151300,19.1,1006.5,26,262,4.8,0.8,10433.3
58034,20251210151300,28.6,1011.6,52,270,6.8,1.0,10456.6
53478,20251210151300,33.0,1016.5,25,83,9.0,0.7,10416.0
53487,20251210151300,25.7,1023.0,45,126,5.9,0.4,10360.9
53490,20251210151300,18.5,1020.4,70,286,3.6,0.4,10022.8
53564,20251210151300,33.4,1002.3,21,121,2.9,1.1,10361.1
53578,20251210151300,34.7,1020.7,27,38,1.2,0.6,10404.5
53579,20251210151300,0.2,1020.8,97,0,11.3,1.1,10038.8
53588,20251210151300,27.2,1024.4,24,217,13.3,0.6,10183.4
53594,20251210151300,22.0,1018.9,15,6,10.5,0.1,10415.3
53663,20251210151300,18.4,1016.7,80,74,2.2,0.7,10388.4
53664,20251210151300,13.4,1003.6,24,129,9.4,0.0,10205.9
53673,20251210151300,25.9,1018.7,4,341,10.9,0.1,10024.4
53687,20251210151300,34.4,1005.8,87,344,1.0,0.3,10303.7
53764,20251210151300,26.5,1017.3,97,181,13.3,0.5,10048.6
53772,20251210151300,20.7,1001.3,95,1,0.6,0.1,10145.4
53775,20251210151300,10.0,1025.5,23,239,9.5,0.2,10187.4
53787,20251210151300,5.4,1018.4,38,168,12.3,0.1,10341.5
53853,20251210151300,18.3,1008.5,61,150,4.1,1.4,10380.2
53859,20251210151300,32.4,1010.3,48,141,13.4,0.2,10109.1
53863,20251210151300,19.0,1015.9,81,353,10.5,0.4,10226.1
53868,20251210151300,15.2,1024.2,61,298,13.8,0.8,10446.5
53877,20251210151300,16.3,1014.9,21,266,14.0,0.3,10324.3
53882,20251210151300,23.1,1015.6,23,137,7.9,1.5,10448.8
53884,20251210151300,31.5,1000.9,55,248,14.9,0.5,10022.4
53959,20251210151300,0.6,1010.8,33,348,0.5,1.4,10207.4
53963,20251210151300,14.3,1001.4,52,97,4.4,0.4,10254.2
53968,20251210151300,23.4,1004.0,1,245,12.1,0.0,10330.8
53975,20251210151300,25.3,1019.5,49,300,7.6,0.8,10476.6
57052,20251210151300,12.7,1015.6,21,343,12.4,0.7,10447.8
53646,20251210151300,13.1,1019.4,24,84,14.4,0.2,10197.0
53651,20251210151300,28.8,1019.1,58,274,5.3,0.5,10461.8
53725,20251210151300,27.5,1007.3,6,30,0.0,0.9,10320.4
53735,20251210151300,7.6,1007.3,85,226,6.9,0.4,10121.4
53738,20251210151300,14.5,1020.0,9,216,5.7,0.6,10226.1
53740,20251210151300,30.3,1024.5,16,73,11.8,0.3,10488.3
53754,20251210151300,7.2,1020.6,90,99,7.9,0.7,10238.8
53845,20251210151300,28.1,1009.3,42,230,12.3,0.2,10363.0
53854,20251210151300,34.5,1015.7,19,160,8.2,1.4,10266.7
53929,20251210151300,24.1,1012.0,99,24,11.7,0.8,10087.8
53942,20251210151300,13.6,1021.2,42,288,2.0,1.4,10313.2
53948,20251210151300,5.2,1017.5,82,43,0.5,0.7,10370.2
53955,20251210151300,12.9,1008.7,74,104,5.9,0.3,10345.4
57003,20251210151300,29.3,1022.2,40,55,9.4,0.7,10066.2
57025,20251210151300,26.2,1009.6,44,328,2.0,1.3,10265.1
57028,20251210151300,24.2,1020.3,69,34,9.5,0.7,10458.7
57030,20251210151300,10.1,1004.1,32,102,10.8,0.9,10230.7
57034,20251210151300,1.9,1022.0,28,173,10.9,0.0,10139.0
57037,20251210151300,25.4,1008.9,49,176,0.7,1.2,10075.7
57046,20251210151300,17.7,1019.4,89,180,13.4,0.3,10070.0
57048,20251210151300,12.9,1007.5,27,142,7.6,1.2,10195.4
57049,20251210151300,13.7,1005.1,20,66,5.1,0.9,10459.8
57106,20251210151300,16.0,1004.7,16,154,14.6,0.7,10011.2
57124,20251210151300,30.4,1016.2,23,323,9.1,0.2,10337.8
57127,20251210151300,22.7,1020.1,49,147,7.3,0.2,10292.7
57131,20251210151300,20.2,1001.4,92,281,13.5,0.8,10188.6
57134,20251210151300,3.8,1014.3,95,339,10.2,0.6,10365.6
57140,20251210151300,30.1,1000.3,56,275,10.3,0.2,10323.9
57143,20251210151300,24.6,1007.9,55,74,10.2,0.4,10194.4
57144,20251210151300,27.6,1009.6,38,130,2.3,1.2,10216.3
57154,20251210151300,0.8,1012.5,48,37,4.8,0.9,10128.9
57211,20251210151300,20.3,1024.5,9,204,7.5,0.5,10447.6
57232,20251210151300,7.8,1005.1,71,237,4.5,1.1,10259.1
57238,20251210151300,14.9,1001.9,84,345,10.8,0.2,10206.6
57245,20251210151300,18.3,1010.3,62,3,5.8,1.3,10204.8
57343,20251210151300,10.8,1001.0,56,331,2.2,0.6,10440.2
58362,20251210151300,0.0,1018.3,53,178,13.9,0.4,10131.6
56038,20251210151300,8.6,1007.6,45,136,0.3,1.0,10155.0
56079,20251210151300,16.3,1009.7,82,256,0.0,1.1,10496.6
56144,20251210151300,10.8,1001.4,0,186,9.7,0.4,10333.9
56146,20251210151300,32.1,1023.0,10,201,10.4,0.4,10145.5
56152,20251210151300,34.5,1025.1,53,314,3.7,1.0,10228.4
56167,20251210151300,9.0,1005.6,8,323,12.3,0.8,10328.2
56172,20251210151300,22.3,1002.9,51,61,7.0,0.3,10050.1
56173,20251210151300,26.9,1021.2,11,121,13.0,1.1,10238.0
56178,20251210151300,23.6,1017.1,3,273,0.7,0.2,10171.5
56182,20251210151300,19.7,1000.6,57,77,6.2,0.9,10367.2
56187,20251210151300,8.6,1014.7,58,151,0.3,1.1,10067.6
56188,20251210151300,22.4,1020.3,89,293,0.8,0.3,10365.2
56196,20251210151300,13.8,1003.4,63,296,10.8,1.5,10069.2
56247,20251210151300,26.5,1006.1,0,332,3.9,1.0,10395.1
56251,20251210151300,10.2,1022.5,27,280,8.5,0.7,10018.2
56257,20251210151300,33.8,1024.0,15,124,13.5,0.1,10307.4
56287,20251210151300,9.5,1021.5,51,183,12.7,0.1,10495.3
56357,20251210151300,28.5,1008.0,45,230,0.6,1.4,10416.1
56374,20251210151300,34.8,1000.5,66,350,1.6,0.0,10009.7
56385,20251210151300,10.3,1009.5,66,91,8.2,1.0,10465.6
56386,20251210151300,2.0,1024.9,86,75,1.2,1.0,10020.9
56459,20251210151300,13.9,1022.2,86,44,2.9,0.3,10474.2
56462,20251210151300,28.5,1008.0,72,95,5.6,1.0,10335.5
56475,20251210151300,2.4,1010.3,98,247,3.4,0.9,10169.2
56479,20251210151300,16.8,1024.1,78,48,6.0,1.2,10008.5
56485,20251210151300,7.4,1000.1,8,353,12.5,0.1,10411.2
56492,20251210151300,20.4,1004.5,85,31,4.0,0.5,10313.9
56565,20251210151300,34.8,1000.4,97,62,5.4,0.8,10001.3
56571,20251210151300,14.0,1008.3,14,129,4.4,1.0,10444.0
56666,20251210151300,5.6,1010.9,59,281,1.2,1.2,10386.3
56671,20251210151300,13.7,1016.5,53,193,3.5,0.8,10114.3
57206,20251210151300,7.7,1005.0,5,306,4.1,1.2,10258.6
57237,20251210151300,14.6,1000.6,47,356,4.9,1.4,10222.6
57306,20251210151300,14.5,1005.6,27,203,2.7,1.2,10346.1
57313,20251210151300,3.9,1018.1,91,326,4.3,0.7,10199.6
57314,20251210151300,33.0,1004.0,66,227,14.2,1.5,10389.7
57328,20251210151300,33.4,1006.3,77,2,3.1,1.2,10068.8
57405,20251210151300,23.2,1016.9,91,157,9.2,0.3,10367.6
57411,20251210151300,27.0,1018.5,11,279,7.8,0.4,10463.9
57503,20251210151300,12.1,1023.3,45,41,10.0,1.3,10307.5
57604,20251210151300,19.5,1023.0,89,329,4.8,0.8,10257.6
57608,20251210151300,13.2,1026.4,64,324,3.8,1.3,10142.5
54525,20251210151300,13.1,1002.9,64,243,3.0,0.8,10236.8
54527,20251210151300,5.8,1010.9,57,192,12.4,1.4,10259.8
54623,20251210151300,2.7,1025.0,77,122,8.0,0.9,10048.2
55228,20251210151300,28.1,1015.6,85,65,0.6,0.7,10403.4
55248,20251210151300,9.4,1015.9,12,317,1.5,0.2,10482.6
55279,20251210151300,34.7,1014.7,38,86,14.8,1.1,10405.0
55294,20251210151300,32.4,1000.2,100,211,10.3,0.6,10435.0
55299,20251210151300,13.5,1015.4,63,78,0.0,0.6,10317.4
55437,20251210151300,25.6,1010.9,11,163,9.5,1.2,10217.5
55472,20251210151300,6.0,1020.3,61,358,4.2,0.4,10056.8
55493,20251210151300,34.0,1008.6,28,154,12.9,0.9,10268.9
55569,20251210151300,13.4,1003.5,87,331,12.4,1.2,10298.2
55578,20251210151300,27.7,1019.6,82,93,1.2,1.4,10330.2
55585,20251210151300,30.7,1014.7,0,188,3.0,1.0,10201.7
55591,20251210151300,2.4,1014.1,69,134,0.9,0.8,10071.5
55598,20251210151300,9.0,1018.5,52,196,9.1,0.2,10001.0
55655,20251210151300,31.7,1007.3,35,54,3.6,1.1,10196.7
55664,20251210151300,4.9,1018.8,55,156,0.5,0.5,10474.3
55680,20251210151300,28.7,1016.0,8,91,12.3,0.0,10156.4
55681,20251210151300,13.3,1017.9,78,225,4.0,0.0,10302.3
55690,20251210151300,33.3,1009.3,87,90,7.6,0.0,10303.5
55696,20251210151300,26.4,1009.9,56,153,3.7,0.1,10132.2
55773,20251210151300,19.4,1023.9,90,121,1.6,0.1,10326.7
56106,20251210151300,14.0,1005.9,58,295,11.4,0.7,10061.6
56116,20251210151300,0.6,1015.7,55,239,10.5,1.2,10319.2
56137,20251210151300,28.3,1018.2,56,217,7.2,1.5,10119.6
56202,20251210151300,20.9,1011.4,83,16,6.0,0.7,10467.9
56223,20251210151300,32.6,1005.2,6,298,0.2,0.3,10142.4
56227,20251210151300,1.8,1008.9,50,344,4.1,0.8,10146.0
56312,20251210151300,34.8,1013.0,40,123,0.7,0.3,10428.0
56331,20251210151300,13.1,1015.6,50,143,13.5,0.9,10107.4
56434,20251210151300,9.5,1016.1,95,354,10.9,1.4,10485.5
51053,20251210151300,1.1,1013.2,11,39,2.6,0.0,10290.4
51059,20251210151300,2.0,1023.5,24,160,13.5,0.6,10086.6
51060,20251210151300,14.5,1005.8,13,176,4.0,0.1,10403.9
51068,20251210151300,12.7,1010.7,81,123,2.8,1.5,10458.4
51076,20251210151300,8.7,1024.1,76,270,1.3,1.5,10271.6
51087,20251210151300,4.2,1021.1,54,354,14.2,0.2,10029.8
51133,20251210151300,12.7,1025.5,84,44,11.0,0.7,10407.3
51156,20251210151300,20.2,1007.8,81,70,7.0,1.1,10481.7
51186,20251210151300,10.1,1012.2,52,168,8.3,1.5,10235.1
51232,20251210151300,9.9,1004.0,52,331,8.6,0.1,10412.1
51238,20251210151300,2.8,1015.7,89,108,0.4,1.4,10306.2
51241,20251210151300,11.5,1001.4,76,197,2.0,1.0,10262.9
51243,20251210151300,9.0,1008.1,52,301,0.3,0.2,10272.4
51288,20251210151300,33.8,1007.6,6,77,13.1,0.9,10019.0
51330,20251210151300,11.9,1007.6,69,78,7.6,1.3,10035.8
51334,20251210151300,28.2,1000.3,54,217,12.4,0.0,10051.8
51346,20251210151300,4.4,1001.1,37,287,8.9,0.7,10287.8
51358,20251210151300,34.4,1009.8,34,132,4.1,1.5,10232.5
51365,20251210151300,27.2,1012.5,24,172,14.3,0.0,10415.4
51367,20251210151300,17.1,1008.6,74,164,13.6,0.6,10113.5
51379,20251210151300,11.0,1015.5,92,127,10.6,1.5,10049.3
51431,20251210151300,19.5,1023.1,62,301,9.9,1.3,10180.5
51433,20251210151300,19.1,1013.2,84,335,11.9,0.6,10105.4
51437,20251210151300,6.5,1007.3,77,346,10.9,0.9,10200.2
51463,20251210151300,29.5,1012.8,84,228,1.8,0.8,10267.7
51467,20251210151300,12.5,1017.3,8,102,12.9,0.3,10392.9
51469,20251210151300,22.9,1005.9,6,32,11.7,1.0,10263.6
51470,20251210151300,18.6,1010.4,27,11,12.5,0.8,10458.9
51477,20251210151300,28.4,1011.3,4,262,0.6,0.8,10371.0
51495,20251210151300,22.6,1002.0,90,223,1.8,0.6,10026.9
51526,20251210151300,34.8,1007.8,77,339,9.8,0.0,10329.4
51542,20251210151300,1.5,1006.0,37,121,0.6,1.3,10012.8
51567,20251210151300,13.1,1008.8,87,148,0.8,0.7,10165.0
51573,20251210151300,21.4,1020.4,71,210,6.9,0.1,10404.9
51581,20251210151300,33.9,1000.2,38,167,9.0,0.2,10286.7
51628,20251210151300,24.0,1018.0,17,185,7.2,0.8,10274.7
51633,20251210151300,27.8,1007.2,78,120,0.7,1.1,10100.9
51639,20251210151300,16.5,1014.9,29,141,5.8,0.2,10275.3
51642,20251210151300,12.9,1019.6,45,229,11.0,1.0,10263.4
51644,20251210151300,30.0,1017.5,73,253,1.2,1.2,10010.3
51655,20251210151300,33.6,1014.5,61,64,7.0,0.1,10378.7
51656,20251210151300,17.9,1015.0,27,265,13.5,0.2,10423.7
51701,20251210151300,9.3,1022.2,30,253,4.5,0.8,10269.3
51704,20251210151300,20.5,1009.1,98,108,2.8,1.3,10256.0
51705,20251210151300,29.0,1018.4,60,78,3.6,0.9,10106.1
51709,20251210151300,30.8,1008.5,73,318,8.1,1.2,10238.9
51711,20251210151300,11.6,1003.2,88,71,7.5,0.4,10264.1
51716,20251210151300,2.2,1005.6,86,28,5.3,1.3,10190.9
51720,20251210151300,13.1,1008.8,25,234,8.4,0.0,10391.8
51730,20251210151300,27.1,1020.3,92,91,4.4,0.7,10464.8
51747,20251210151300,12.5,1023.5,35,153,10.7,1.4,10487.4
51765,20251210151300,18.4,1026.2,88,287,7.0,0.3,10214.5
51777,20251210151300,17.5,1024.9,70,107,1.3,1.2,10120.3
51804,20251210151300,19.7,1025.0,24,90,0.4,1.3,10060.2
51810,20251210151300,9.8,1021.1,52,285,5.1,0.8,10395.1
51811,20251210151300,31.0,1011.8,69,85,8.2,0.3,10382.3
51818,20251210151300,15.2,1022.4,1,268,4.3,1.0,10281.5
51828,20251210151300,25.8,1017.9,58,18,12.6,0.9,10111.0
51839,20251210151300,13.0,1021.8,42,170,0.4,1.0,10308.1
51855,20251210151300,25.7,1008.8,39,258,8.6,1.2,10055.6
51931,20251210151300,21.8,1017.9,10,342,1.0,1.0,10410.5
52101,20251210151300,30.4,1002.7,50,304,9.8,1.3,10258.4
52112,20251210151300,2.4,1001.6,43,317,7.1,0.9,10382.3
52118,20251210151300,22.6,1001.8,48,273,13.3,1.2,10054.0
52203,20251210151300,21.9,1006.3,33,109,10.0,1.3,10477.8
52313,20251210151300,26.0,1003.5,16,276,1.9,0.8,10030.8
56444,20251210151300,16.9,1012.0,58,34,13.6,0.6,10421.2
56533,20251210151300,30.8,1008.4,81,66,3.9,1.3,10180.4
56543,20251210151300,2.3,1022.9,52,294,9.4,0.9,10124.4
56548,20251210151300,4.4,1006.4,93,297,12.4,0.6,10289.2
56586,20251210151300,4.6,1009.8,90,215,13.4,0.2,10225.9
56643,20251210151300,32.2,1019.3,56,282,11.2,0.7,10175.8
56651,20251210151300,30.2,1022.4,54,197,11.0,0.7,10416.0
56664,20251210151300,0.5,1004.8,1,211,13.7,0.7,10146.8
56684,20251210151300,6.4,1025.2,3,120,4.0,1.2,10408.8
56739,20251210151300,17.4,1006.2,21,17,12.3,0.9,10207.2
56748,20251210151300,23.7,1019.6,18,251,0.3,0.0,10148.9
56751,20251210151300,6.5,1021.2,39,340,6.5,1.1,10214.3
56763,20251210151300,15.5,1010.7,60,149,2.9,1.4,10351.2
56768,20251210151300,21.9,1006.6,87,214,1.3,0.5,10081.7
56778,20251210151300,8.8,1024.2,84,176,10.3,0.2,10341.8
56786,20251210151300,10.8,1016.4,1,264,7.1,0.8,10078.5
56838,20251210151300,3.9,1021.7,95,24,8.6,0.1,10098.6
56856,20251210151300,21.5,1003.0,51,125,13.6,1.4,10386.8
56872,20251210151300,0.2,1023.9,18,60,9.1,1.2,10117.3
56875,20251210151300,34.6,1020.1,56,247,8.5,1.2,10223.1
56886,20251210151300,10.9,1020.9,91,188,8.1,0.8,10108.6
56946,20251210151300,6.8,1006.6,53,245,8.6,1.1,10262.1
56950,20251210151300,32.5,1004.1,75,87,4.7,1.5,10320.5
56951,20251210151300,3.8,1023.3,85,227,0.1,0.0,10231.6
56954,20251210151300,28.8,1008.0,53,39,10.4,0.4,10203.4
